ES111,ES112,ES113,ES120,ES213,ES230,ES241,ES243,ES413,ES415,ES418,ES419,ES425,ES431,ES432,ES511,ES512,ES513,ES514,ES523,ES613,ES614,ES615,ES616,ES617,ES618,FR,PT,time,hour,dayofweek,month,EU
0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.952234396,0.345476964,31/05/2018 09:00,9,3,5,0.6203748503653227
0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.96183676,0.391809588,31/05/2018 10:00,10,3,5,0.6195390129061755
0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.8275,0.961221224,0.368456451,31/05/2018 11:00,11,3,5,0.6129179639541763
0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.930936846,0.29720136,31/05/2018 12:00,12,3,5,0.6099586817900683
0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.912716976,0.185293129,31/05/2018 13:00,13,3,5,0.6106746747496795
0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.92588945,0.142136532,31/05/2018 14:00,14,3,5,0.6205373834371762
0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.932291025,0.132645817,31/05/2018 15:00,15,3,5,0.6275567512460875
0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.947679429,0.136046034,31/05/2018 16:00,16,3,5,0.6406370399783773
0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.971685338,0.179763106,31/05/2018 17:00,17,3,5,0.6421456691696709
0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.966145513,0.319246721,31/05/2018 18:00,18,3,5,0.6405081261496736
0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.962329189,0.373575459,31/05/2018 19:00,19,3,5,0.6388045838015329
0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.968238336,0.363187983,31/05/2018 20:00,20,3,5,0.6136465910348904
0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.97648652,0.263759668,31/05/2018 21:00,21,3,5,0.5900715123454305
0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.937338422,0.237828345,31/05/2018 22:00,22,3,5,0.5817256039252531
0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.940908531,0.17860479,31/05/2018 23:00,23,3,5,0.5690312254040983
0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.7885,0.922934876,0.125994844,06/01/2018 00:00,0,5,1,0.5649556122726778
0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.917025729,0.117438254,06/01/2018 01:00,1,5,1,0.5635216131670255
0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,0.918995445,0.085902178,06/01/2018 02:00,2,5,1,0.5595839873490335
0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.917271944,0.085528528,06/01/2018 03:00,3,5,1,0.560966128509316
0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.8045,0.926381879,0.159698091,06/01/2018 04:00,4,5,1,0.5880640479171231
0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.948541179,0.235735904,06/01/2018 05:00,5,5,1,0.6232390666915163
0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.968976979,0.308485596,06/01/2018 06:00,6,5,1,0.6343061049172949
0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.834,0.979071772,0.334715839,06/01/2018 07:00,7,5,1,0.6389289326718189
0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.970454266,0.327317565,06/01/2018 08:00,8,5,1,0.6376548255462791
0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.968361443,0.306542615,06/01/2018 09:00,9,5,1,0.6321487759025113
0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.958635972,0.284198334,06/01/2018 10:00,10,5,1,0.6193664629201542
0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.8365,0.944355534,0.273922953,06/01/2018 11:00,11,5,1,0.6149978781182827
0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.930567524,0.19743676,06/01/2018 12:00,12,5,1,0.6139889747113448
0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.925520128,0.201957927,06/01/2018 13:00,13,5,1,0.6121621267606574
0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.93253724,0.136419684,06/01/2018 14:00,14,5,1,0.6140073455743678
0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.948787394,0.141576056,06/01/2018 15:00,15,5,1,0.6183611027029738
0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.962206081,0.141949707,06/01/2018 16:00,16,5,1,0.6320639816571931
0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.981287702,0.149833726,06/01/2018 17:00,17,5,1,0.6394251497655552
0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.957035578,0.288345851,06/01/2018 18:00,18,5,1,0.6364949579696099
0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.942139604,0.31752793,06/01/2018 19:00,19,5,1,0.6339886413238578
0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.8295,0.949895359,0.318499421,06/01/2018 20:00,20,5,1,0.614431054589234
0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.962329189,0.180286216,06/01/2018 21:00,21,5,1,0.591560299633072
0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.943493783,0.142173897,06/01/2018 22:00,22,5,1,0.5813103889632587
0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.965776191,0.10794754,06/01/2018 23:00,23,5,1,0.5673945684735265
0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.949895359,0.062138026,06/02/2018 00:00,0,1,2,0.5562771691880881
0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.8165,0.917148837,0.042670852,06/02/2018 01:00,1,1,2,0.5527070688246224
0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.908408224,0.01987819,06/02/2018 02:00,2,1,2,0.5569329589224815
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.907423366,0.038373874,06/02/2018 03:00,3,1,2,0.562517871636268
0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.907054044,0.089601315,06/02/2018 04:00,4,1,2,0.5659600438605171
0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.895605072,0.124388148,06/02/2018 05:00,5,1,2,0.5815579150953559
0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.904961221,0.157306729,06/02/2018 06:00,6,1,2,0.5917113057445694
0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.8195,0.910870368,0.308410866,06/02/2018 07:00,7,1,2,0.6036618184726728
0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.918872338,0.347046295,06/02/2018 08:00,8,1,2,0.6064350265170576
0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.917764373,0.354033554,06/02/2018 09:00,9,1,2,0.5999780943715103
0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.920472732,0.338751261,06/02/2018 10:00,10,1,2,0.5880385863080214
0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,0.90988551,0.350297052,06/02/2018 11:00,11,1,2,0.5814368862232383
0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105,0.925027699,0.258603296,06/02/2018 12:00,12,1,2,0.5771455084214642
0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.911609011,0.146881889,06/02/2018 13:00,13,1,2,0.5744893760526485
0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.927982273,0.131113851,06/02/2018 14:00,14,1,2,0.5816925821497358
0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.8145,0.933768312,0.146919254,06/02/2018 15:00,15,1,2,0.5878866767491341
0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.927243629,0.146209319,06/02/2018 16:00,16,1,2,0.5929052682799163
0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.8135,0.933398991,0.154392258,06/02/2018 17:00,17,1,2,0.603144135887731
0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.930813739,0.304487539,06/02/2018 18:00,18,1,2,0.6152269204703146
0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.92588945,0.295594664,06/02/2018 19:00,19,1,2,0.6129281858776249
0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,0.952357503,0.354780854,06/02/2018 20:00,20,1,2,0.5968783404899786
0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.950510895,0.23711841,06/02/2018 21:00,21,1,2,0.5768223831284149
0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.927243629,0.256249299,06/02/2018 22:00,22,1,2,0.5663376672980768
0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.907546473,0.126966334,06/02/2018 23:00,23,1,2,0.5595110307231291
0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.908162009,0.135672384,06/03/2018 00:00,0,1,3,0.5525651423800838
0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.903853256,0.134103053,06/03/2018 01:00,1,1,3,0.5407888436393381
0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.8095,0.896836144,0.186675634,06/03/2018 02:00,2,1,3,0.5420036656744849
0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.894743321,0.157269364,06/03/2018 03:00,3,1,3,0.544557255929024
0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.886741352,0.136681239,06/03/2018 04:00,4,1,3,0.5494703867148787
0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.7995,0.872953342,0.181108246,06/03/2018 05:00,5,1,3,0.5572006579810712
0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.885387172,0.278257296,06/03/2018 06:00,6,1,3,0.563164084661763
0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.8075,0.896959252,0.307439375,06/03/2018 07:00,7,1,3,0.5699222773298743
0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.8115,0.890188354,0.318611516,06/03/2018 08:00,8,1,3,0.5743801211527965
0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.908654438,0.309232896,06/03/2018 09:00,9,1,3,0.5745846382469594
0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.8255,0.905822972,0.33755558,06/03/2018 10:00,10,1,3,0.5672999627972578
0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.8245,0.897821002,0.308896611,06/03/2018 11:00,11,1,3,0.5622666912033487
0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.894497107,0.212083847,06/03/2018 12:00,12,1,3,0.5613083084635586
0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.8185,0.906069186,0.209841946,06/03/2018 13:00,13,1,3,0.5572769522184321
0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.8205,0.903976363,0.15887606,06/03/2018 14:00,14,1,3,0.564781252370224
0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.902129755,0.143444307,06/03/2018 15:00,15,1,3,0.5794554812702556
0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.8155,0.922934876,0.195157494,06/03/2018 16:00,16,1,3,0.5926504903807769
0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.935614921,0.205769159,06/03/2018 17:00,17,1,3,0.607453831380446
0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.933891419,0.292119718,06/03/2018 18:00,18,1,3,0.6096397837325136
0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.8265,0.932660347,0.248253185,06/03/2018 19:00,19,1,3,0.6141256140764381
0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.957158685,0.17778276,06/03/2018 20:00,20,1,3,0.5976961866731524
0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.93032131,0.145462018,06/03/2018 21:00,21,1,3,0.5735470341607832
0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.910008618,0.072600232,06/03/2018 22:00,22,1,3,0.5498538535127596
0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.8055,0.882432599,0.065127228,06/03/2018 23:00,23,1,3,0.5423351315183742
