Node	Generator	Period	genInvCap
ES514	BioCCS	1	0.0
ES514	BioCCS	2	0.0
ES514	CoalCCS	1	0.0
ES514	CoalCCS	2	0.0
ES514	GasCCGT	1	7.554025174336004e-07
ES514	GasCCGT	2	6.127833202860607e-07
ES514	GasCCS	1	0.0
ES514	GasCCS	2	0.0
ES514	GasOCGT	1	5.6990045353434e-07
ES514	GasOCGT	2	8.714062220799973e-07
ES514	Hydroregulated	1	1.8621881281433161e-07
ES514	Hydroregulated	2	4.8254262464679456e-08
ES514	Hydrorun-of-the-river	1	0.0
ES514	Hydrorun-of-the-river	2	0.0
ES514	Lignite	1	8.242289242715062e-06
ES514	Lignite	2	3.915941667103433e-06
ES514	Nuclear	1	1.2286714458667153e-06
ES514	Nuclear	2	1.024361762004161e-07
ES514	Solar	1	4.662421222434432e-07
ES514	Solar	2	2427.1788840215618
ES514	Waste	1	3.9711875825685576e-05
ES514	Waste	2	4.361857988836887e-08
ES514	Windonshore	1	2.3073346255841898e-07
ES514	Windonshore	2	1.3328434019495226e-06
ES521	BioCCS	1	0.0
ES521	BioCCS	2	0.0
ES521	CoalCCS	1	0.0
ES521	CoalCCS	2	0.0
ES521	GasCCS	1	0.0
ES521	GasCCS	2	0.0
ES521	GasOCGT	1	1.697893222349849e-07
ES521	GasOCGT	2	2.5028139047866425e-07
ES521	Lignite	1	8.261784069307065e-06
ES521	Lignite	2	3.797514758917483e-06
ES521	Solar	1	3469.290010838926
ES521	Solar	2	1051.6055503182483
ES521	Waste	1	5.0652920050226505e-05
ES521	Waste	2	4.424096977108348e-08
ES521	Windonshore	1	4.8614325010021275e-08
ES521	Windonshore	2	3.294711715502062e-07
ES522	BioCCS	1	0.0
ES522	BioCCS	2	0.0
ES522	CoalCCS	1	0.0
ES522	CoalCCS	2	0.0
ES522	GasCCGT	1	1.311113141338761e-06
ES522	GasCCGT	2	1.07254508693911e-06
ES522	GasCCS	1	0.0
ES522	GasCCS	2	0.0
ES522	GasOCGT	1	1.0256892588777369e-07
ES522	GasOCGT	2	9.290770203811789e-07
ES522	Lignite	1	8.246024809257783e-06
ES522	Lignite	2	3.880003762151862e-06
ES522	Solar	1	795.2190139922859
ES522	Solar	2	301.19676958421866
ES522	Waste	1	4.621565031634011e-05
ES522	Waste	2	4.418202760550811e-08
ES522	Windonshore	1	2.0073774749107542e-06
ES522	Windonshore	2	4.6411230349440745e-07
ES523	BioCCS	1	0.0
ES523	BioCCS	2	0.0
ES523	CoalCCS	1	0.0
ES523	CoalCCS	2	0.0
ES523	GasCCGT	1	7.441861362405406e-07
ES523	GasCCGT	2	4.281135082045702e-07
ES523	GasCCS	1	0.0
ES523	GasCCS	2	0.0
ES523	GasOCGT	1	4.0562783315800345e-07
ES523	GasOCGT	2	3.23575807731981e-07
ES523	Hydroregulated	1	1.033135959005449e-07
ES523	Hydroregulated	2	1.4410864758971694e-07
ES523	Hydrorun-of-the-river	1	0.0
ES523	Hydrorun-of-the-river	2	0.0
ES523	Lignite	1	8.224673860492096e-06
ES523	Lignite	2	3.797300031969165e-06
ES523	Nuclear	1	2.0897330839521078e-07
ES523	Nuclear	2	6.382106644222795e-07
ES523	Solar	1	167.67218165569332
ES523	Solar	2	931.9589005813523
ES523	Waste	1	4.0944057185671224e-05
ES523	Waste	2	4.395578226946038e-08
ES523	Windonshore	1	9.299902785642189e-07
ES523	Windonshore	2	6.862445960470258e-07
ES532	Bio	1	1.26640805292903e-09
ES532	Bio	2	2.792556865045964e-06
ES532	BioCCS	1	0.0
ES532	BioCCS	2	0.0
ES532	Coal	1	0.0
ES532	Coal	2	0.0
ES532	CoalCCS	1	0.0
ES532	CoalCCS	2	0.0
ES532	GasCCGT	1	7.137614996927328e-07
ES532	GasCCGT	2	7.381519401457064e-07
ES532	GasCCS	1	0.0
ES532	GasCCS	2	0.0
ES532	GasOCGT	1	2.743854050791316e-07
ES532	GasOCGT	2	3.8901934306046997e-07
ES532	Lignite	1	8.165354578052897e-06
ES532	Lignite	2	3.768204374122003e-06
ES532	Solar	1	599.2283777130085
ES532	Solar	2	682.1055919845646
ES532	Waste	1	3.0356272609579756e-06
ES532	Waste	2	3.1891387318826127e-06
ES532	Windonshore	1	1.1369850252312498e-05
ES532	Windonshore	2	2.0838145199313696e-05
ES611	BioCCS	1	0.0
ES611	BioCCS	2	0.0
ES611	CoalCCS	1	0.0
ES611	CoalCCS	2	0.0
ES611	GasCCS	1	0.0
ES611	GasCCS	2	0.0
ES611	GasOCGT	1	4.5291560723117854e-07
ES611	GasOCGT	2	4.319689170099211e-07
ES611	Lignite	1	8.285010146167614e-06
ES611	Lignite	2	3.806469854421855e-06
ES611	Solar	1	424.14454751422375
ES611	Solar	2	3159.1884322890505
ES611	Waste	1	5.273535228907929e-05
ES611	Waste	2	4.204155358378874e-08
ES611	Windonshore	1	2.5103133793891175e-07
ES611	Windonshore	2	9.552289214951576e-07
ES612	BioCCS	1	0.0
ES612	BioCCS	2	0.0
ES612	Coal	1	0.0
ES612	Coal	2	0.0
ES612	CoalCCS	1	0.0
ES612	CoalCCS	2	0.0
ES612	GasCCGT	1	4.1430856311952576e-09
ES612	GasCCGT	2	4.820696593230742e-07
ES612	GasCCS	1	0.0
ES612	GasCCS	2	0.0
ES612	GasOCGT	1	5.176681648628752e-07
ES612	GasOCGT	2	8.328679885090117e-07
ES612	Lignite	1	8.211994438810718e-06
ES612	Lignite	2	3.6253445736054965e-06
ES612	Solar	1	5.634344688587589e-07
ES612	Solar	2	1346.743475838958
ES612	Waste	1	3.422031602275569e-05
ES612	Waste	2	4.206004747479341e-08
ES612	Windonshore	1	2.220592705270974e-07
ES612	Windonshore	2	1.90613846997109e-06
ES613	BioCCS	1	0.0
ES613	BioCCS	2	0.0
ES613	CoalCCS	1	0.0
ES613	CoalCCS	2	0.0
ES613	GasCCS	1	0.0
ES613	GasCCS	2	0.0
ES613	GasOCGT	1	2.1017834836382747e-07
ES613	GasOCGT	2	5.57858330460543e-08
ES613	Hydrorun-of-the-river	1	7.276999243619027
ES613	Hydrorun-of-the-river	2	8.553854204270447e-09
ES613	Lignite	1	8.3972100854794e-06
ES613	Lignite	2	3.826776787656052e-06
ES613	Solar	1	1.9212261577195022e-06
ES613	Solar	2	151.1719059361158
ES613	Waste	1	0.00023930645863617226
ES613	Waste	2	4.074716863340379e-08
ES613	Windonshore	1	1.029837660120671e-05
ES613	Windonshore	2	8.181786601325229e-06
ES614	BioCCS	1	0.0
ES614	BioCCS	2	0.0
ES614	CoalCCS	1	0.0
ES614	CoalCCS	2	0.0
ES614	GasCCGT	1	6.314335844407595e-08
ES614	GasCCGT	2	9.667410269734135e-08
ES614	GasCCS	1	0.0
ES614	GasCCS	2	0.0
ES614	GasOCGT	1	1.6205319889495202e-07
ES614	GasOCGT	2	4.2743414393287566e-07
ES614	Hydrorun-of-the-river	1	28.059999386017083
ES614	Hydrorun-of-the-river	2	9.074695963695773e-09
ES614	Lignite	1	8.365325709474845e-06
ES614	Lignite	2	3.7928921868515806e-06
ES614	Solar	1	929.0000477426776
ES614	Solar	2	1148.2816349635928
ES614	Waste	1	0.00010290251738452667
ES614	Waste	2	4.0750809037770596e-08
ES614	Windonshore	1	2.557050038376474e-07
ES614	Windonshore	2	5.695798942278214e-07
ES615	Bio	1	2.298380465184758e-07
ES615	Bio	2	5.903478954438157e-08
ES615	BioCCS	1	0.0
ES615	BioCCS	2	0.0
ES615	CoalCCS	1	0.0
ES615	CoalCCS	2	0.0
ES615	GasCCGT	1	1.4105728470118682e-06
ES615	GasCCGT	2	7.884840732473852e-07
ES615	GasCCS	1	0.0
ES615	GasCCS	2	0.0
ES615	GasOCGT	1	1.9392887794620043e-07
ES615	GasOCGT	2	4.988107246154045e-07
ES615	Hydrorun-of-the-river	1	4.331999142539065
ES615	Hydrorun-of-the-river	2	9.046073805708616e-09
ES615	Lignite	1	8.241146184075564e-06
ES615	Lignite	2	3.664849530384884e-06
ES615	Solar	1	1.0344565453124233e-06
ES615	Solar	2	1651.751909026737
ES615	Waste	1	5.340035420431162e-06
ES615	Waste	2	9.959919605742491e-06
ES615	Windonshore	1	6.029562769072072e-07
ES615	Windonshore	2	1.0040952211922868e-06
ES616	BioCCS	1	0.0
ES616	BioCCS	2	0.0
ES616	CoalCCS	1	0.0
ES616	CoalCCS	2	0.0
ES616	GasCCGT	1	5.4459188649139475e-09
ES616	GasCCGT	2	1.3759371724603574e-08
ES616	GasCCS	1	0.0
ES616	GasCCS	2	0.0
ES616	GasOCGT	1	6.500715050729536e-08
ES616	GasOCGT	2	2.6208586256290216e-07
ES616	Hydrorun-of-the-river	1	43.37499934336276
ES616	Hydrorun-of-the-river	2	1.117581062126541e-08
ES616	Lignite	1	8.355863966924968e-06
ES616	Lignite	2	3.809552156765074e-06
ES616	Solar	1	1.3171132025036059e-06
ES616	Solar	2	253.02857415960293
ES616	Waste	1	0.00010328543871719061
ES616	Waste	2	4.034013913619583e-08
ES616	Windonshore	1	9.594733119166778e-06
ES616	Windonshore	2	6.405067177992412e-06
ES617	BioCCS	1	0.0
ES617	BioCCS	2	0.0
ES617	CoalCCS	1	0.0
ES617	CoalCCS	2	0.0
ES617	GasCCGT	1	5.601422443541875e-07
ES617	GasCCGT	2	6.194231565936407e-07
ES617	GasCCS	1	0.0
ES617	GasCCS	2	0.0
ES617	GasOCGT	1	3.795407584611106e-07
ES617	GasOCGT	2	3.7944402574759907e-07
ES617	Hydroregulated	1	3.673369519674452e-08
ES617	Hydroregulated	2	79.90087355484152
ES617	Hydrorun-of-the-river	1	15.350999809703481
ES617	Hydrorun-of-the-river	2	1.860921664000086e-08
ES617	Lignite	1	8.294863955301449e-06
ES617	Lignite	2	3.6940213484629353e-06
ES617	Solar	1	7.874674281538319e-07
ES617	Solar	2	941.1110386324422
ES617	Waste	1	5.9204706830598654e-05
ES617	Waste	2	4.092544411265997e-08
ES617	Windonshore	1	7.474677659047302e-07
ES617	Windonshore	2	9.249389738098631e-07
ES618	BioCCS	1	0.0
ES618	BioCCS	2	0.0
ES618	CoalCCS	1	0.0
ES618	CoalCCS	2	0.0
ES618	GasCCS	1	0.0
ES618	GasCCS	2	0.0
ES618	GasOCGT	1	6.547029561526457e-07
ES618	GasOCGT	2	3.9882249901326415e-07
ES618	Hydrorun-of-the-river	1	20.098999366195756
ES618	Hydrorun-of-the-river	2	9.113628581189736e-09
ES618	Lignite	1	8.29893809030185e-06
ES618	Lignite	2	3.7438396988153063e-06
ES618	Solar	1	6.645313987974077e-08
ES618	Solar	2	4038.1803028530194
ES618	Waste	1	6.112114859632917e-05
ES618	Waste	2	4.193703104205714e-08
ES618	Windonshore	1	3.522144993439724e-07
ES618	Windonshore	2	2.5971401276447194e-07
ES620	BioCCS	1	0.0
ES620	BioCCS	2	0.0
ES620	CoalCCS	1	0.0
ES620	CoalCCS	2	0.0
ES620	GasCCGT	1	1.1523144754475092e-06
ES620	GasCCGT	2	3.3581695846821157e-06
ES620	GasCCS	1	0.0
ES620	GasCCS	2	0.0
ES620	GasOCGT	1	5.220579769078718e-07
ES620	GasOCGT	2	6.605245395448337e-07
ES620	Lignite	1	8.218398683613516e-06
ES620	Lignite	2	3.716107424745501e-06
ES620	Solar	1	37.08153058252583
ES620	Solar	2	3475.9008228233884
ES620	Waste	1	3.7265669986845445e-05
ES620	Waste	2	4.242220901240631e-08
ES620	Windonshore	1	3.9381569649776793e-07
ES620	Windonshore	2	6.018482584956916e-07
EU	Bio	1	4.382960927892855e-07
EU	Bio	2	23171.800163332344
EU	BioCCS	1	0.0
EU	BioCCS	2	0.0
EU	Coal	1	0.0
EU	Coal	2	0.0
EU	CoalCCS	1	0.0
EU	CoalCCS	2	0.0
EU	GasCCGT	1	1.126704078261867e-06
EU	GasCCGT	2	0.00153105506390898
EU	GasCCS	1	0.0
EU	GasCCS	2	0.0
EU	GasOCGT	1	1.5961690095191857e-06
EU	GasOCGT	2	2815.6640448370545
EU	Geo	1	1088.1499998865556
EU	Geo	2	8.66363564651991e-09
EU	Hydroregulated	1	0.0
EU	Hydroregulated	2	0.0
EU	Hydrorun-of-the-river	1	14105.25340277861
EU	Hydrorun-of-the-river	2	1.646308755144636e-08
EU	Lignite	1	2.472610793055128e-06
EU	Lignite	2	1.6270758899320717e-09
EU	LigniteCCS	1	0.0
EU	LigniteCCS	2	0.0
EU	Nuclear	1	7.974306055905495e-09
EU	Nuclear	2	2490.0000008561474
EU	Oil	1	1.7156618626625715e-10
EU	Oil	2	1.4540566718425016e-07
EU	Solar	1	2.4282586329404112e-05
EU	Solar	2	174794.32885449976
EU	Waste	1	129.7499996601082
EU	Waste	2	8.923006085116344e-09
EU	Wave	1	1.1338787686554497e-09
EU	Wave	2	1755.999999851914
EU	Windoffshorefloating	1	8.502797448995975e-06
EU	Windoffshorefloating	2	5.362029294929902e-06
EU	Windoffshoregrounded	1	53000.62318479221
EU	Windoffshoregrounded	2	109421.82317581943
EU	Windonshore	1	8.820877593022778e-06
EU	Windonshore	2	3.0845886370437807e-09
France	Bio	1	7.840317266527563e-07
France	Bio	2	1.1834720640628508e-06
France	BioCCS	1	0.0
France	BioCCS	2	0.0
France	Coal	1	0.0
France	Coal	2	0.0
France	CoalCCS	1	0.0
France	CoalCCS	2	0.0
France	GasCCGT	1	7.710950740147382e-07
France	GasCCGT	2	1.6051699510165104e-06
France	GasCCS	1	0.0
France	GasCCS	2	0.0
France	GasOCGT	1	7.797538273734972e-06
France	GasOCGT	2	8.885433748453201e-07
France	Geo	1	0.14999962220831153
France	Geo	2	3.4935616036920677e-08
France	Hydroregulated	1	0.0
France	Hydroregulated	2	0.0
France	Hydrorun-of-the-river	1	0.0
France	Hydrorun-of-the-river	2	0.0
France	Nuclear	1	5.25149516761303e-07
France	Nuclear	2	6.687952967448654e-07
France	Oil	1	2.8607246349565685e-08
France	Oil	2	2.273077106900557e-06
France	Solar	1	2.5918634491972625e-06
France	Solar	2	4.134104814367564e-06
France	Waste	1	0.0
France	Waste	2	0.0
France	Wave	1	4.938537756515871e-07
France	Wave	2	1.0466491920518998e-06
France	Windoffshorefloating	1	7.983240083295244e-06
France	Windoffshorefloating	2	5.967440105000473e-06
France	Windoffshoregrounded	1	2.463311375322519e-06
France	Windoffshoregrounded	2	30869.637448094672
France	Windonshore	1	1.2085001799277961e-06
France	Windonshore	2	2.0180528073050853e-05
Italy	Bio	1	6.889579253765987e-07
Italy	Bio	2	2.829759234727992e-06
Italy	BioCCS	1	0.0
Italy	BioCCS	2	0.0
Italy	Coal	1	0.0
Italy	Coal	2	0.0
Italy	CoalCCS	1	0.0
Italy	CoalCCS	2	0.0
Italy	GasCCGT	1	1.2900272849947214e-07
Italy	GasCCGT	2	1.357880265252794e-05
Italy	GasCCS	1	0.0
Italy	GasCCS	2	0.0
Italy	GasOCGT	1	8.768074621912092e-08
Italy	GasOCGT	2	2.7711953498907994e-06
Italy	Geo	1	0.0
Italy	Geo	2	0.0
Italy	Hydroregulated	1	1.6289050108753145e-08
Italy	Hydroregulated	2	8.018320015306467e-06
Italy	Hydrorun-of-the-river	1	5.081255949335173e-07
Italy	Hydrorun-of-the-river	2	534.9999989177153
Italy	Nuclear	1	6.738600371578078e-06
Italy	Nuclear	2	6.569835919763735e-06
Italy	Oil	1	1.9581420929171145e-09
Italy	Oil	2	5.4335874868238097e-08
Italy	Solar	1	51663.24154137213
Italy	Solar	2	36548.98855726983
Italy	Waste	1	0.0
Italy	Waste	2	0.0
Italy	Windonshore	1	8.155766408890486e-07
Italy	Windonshore	2	7.30284653964393e-07
Portugal	Bio	1	7.302004405573825e-07
Portugal	Bio	2	8.955791467705578e-07
Portugal	BioCCS	1	0.0
Portugal	BioCCS	2	0.0
Portugal	Coal	1	0.0
Portugal	Coal	2	0.0
Portugal	CoalCCS	1	0.0
Portugal	CoalCCS	2	0.0
Portugal	GasCCGT	1	7.89472323958762e-07
Portugal	GasCCGT	2	1.3934520372769728e-06
Portugal	GasCCS	1	0.0
Portugal	GasCCS	2	0.0
Portugal	GasOCGT	1	1.1105390740340226e-06
Portugal	GasOCGT	2	6.121837739661845e-06
Portugal	Geo	1	0.0
Portugal	Geo	2	0.0
Portugal	Hydroregulated	1	2.5617600840632804e-07
Portugal	Hydroregulated	2	3.0095273494276733e-07
Portugal	Hydrorun-of-the-river	1	8.153242561093066e-07
Portugal	Hydrorun-of-the-river	2	0.5999978690389863
Portugal	Nuclear	1	6.150616661549085e-06
Portugal	Nuclear	2	3.7004237610755467e-06
Portugal	Oil	1	1.8562699295680618e-06
Portugal	Oil	2	5.40427102372585e-07
Portugal	Solar	1	8648.212282441604
Portugal	Solar	2	3533.1906702046754
Portugal	Waste	1	0.0
Portugal	Waste	2	0.0
Portugal	Wave	1	1.4187458157660493e-05
Portugal	Wave	2	299.9999857651308
Portugal	Windonshore	1	3.2120624382514507e-07
Portugal	Windonshore	2	8.813560117331592e-07
