BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES511,ES513,2025-2030,3.660540675021108e-06,8094.65338350015,0.05631214478120107,9055.39072306559,271.66172169196665
ES511,ES514,2020-2025,1.2754640920320526e-05,15953.227180948541,0.6283948166331071,18934.948475119112,568.0484542535731
ES511,ES514,2025-2030,2.2077637068420864e-06,15953.227183151468,0.04778493137490812,17887.695708364034,536.6308712509215
ES512,ES513,2020-2025,0.00016772788535466697,0.00016772788535466697,9.222436717287902,0.0006110460053063929,1.8331380159191844e-05
ES512,ES513,2025-2030,5.999228750026727e-05,0.00022771533820829478,1.4491383621800706,0.0007397303684588908,2.2191911053766795e-05
ES512,France,2020-2025,0.0,2859.96229345773,0.0,11824.238369632278,354.7271510889688
ES512,France,2025-2030,0.0,2859.96229345773,0.0,13590.949956348157,407.72849869044376
ES513,ES514,2020-2025,1.1515654705362977e-06,983.1120395276595,0.0510926652558321,225.9318439892507,6.7779553196775275
ES513,ES514,2025-2030,3.657405904745427e-07,983.1120398885655,0.007128811071588392,110.35055604668304,3.310516681400499
ES513,France,2020-2025,0.0,0.0,0.0,0.0,0.0
ES513,France,2025-2030,0.0,0.0,0.0,0.0,0.0
ES514,ES522,2020-2025,2.9634688871738035e-06,1787.476436374549,0.15265935037618397,2178.4798840138133,65.35439652041438
ES514,ES522,2025-2030,3.8682077621430466e-06,1787.4764402379221,0.08754006188769095,2529.533033091843,75.88599099275542
ES521,ES523,2020-2025,2.7285736905469093e-06,4066.5088887387838,0.11114543290142664,4566.053147742456,136.98159443227306
ES521,ES523,2025-2030,4.184927590454556e-06,4066.5088929188764,0.07488897764351059,9132.973691290003,273.9892107387006
ES521,ES620,2020-2025,9.756557119544595e-06,14478.559120386257,0.3874628974194394,1622.1152907416933,48.663458722250795
ES521,ES620,2025-2030,6.887834820573943e-06,14478.559127269258,0.12016839847589822,4034.440260040108,121.03320780120356
ES522,ES523,2020-2025,7.2932143666548654e-06,4896.438358258124,0.3354974622425856,1064.0997406568035,31.922992219704074
ES522,ES523,2025-2030,3.6295478701186536e-06,4896.438361882837,0.07334944103841774,1179.9147035913625,35.39744110774099
ES523,ES532,2020-2025,1500.0,1900.0,0.0,644.2598061154429,19.32779418346339
ES523,ES532,2025-2030,0.0,1900.0,0.0,1160.5572757242828,34.81671827172864
ES611,ES614,2020-2025,1.8355563042860013e-06,2770.5884736227263,0.06232752873403407,707.191344297741,21.215740328932203
ES611,ES614,2025-2030,4.0565392382125065e-06,2770.588477674431,0.060512054373563065,724.0576316912643,21.721728950737923
ES611,ES620,2020-2025,3.137754902127199e-06,5362.429303370995,0.15061888787969757,2492.4323522127515,74.77297056638258
ES611,ES620,2025-2030,5.26991762283026e-06,5362.429308636077,0.11113177877064555,5987.845143891606,179.635354316748
ES612,ES615,2020-2025,0.0001354113697215225,0.0001354113697215225,8.230677349413476,0.0004683601916705507,1.4050805750116491e-05
ES612,ES615,2025-2030,5.667411253994729e-05,0.00019208064761485225,1.51334934695466,0.00072203195943316,2.1660958782994858e-05
ES612,ES617,2020-2025,9.350614163849968e-06,6524.288991301054,0.3698144094888813,1952.5084100749484,58.575252302248366
ES612,ES617,2025-2030,5.8381820458937776e-06,6524.288997134401,0.10143675426722575,1173.3240294320353,35.19972088296087
ES612,ES618,2020-2025,6.880984074086882e-06,9116.129817277493,0.27972734076195643,3008.4540263114923,90.253620789345
ES612,ES618,2025-2030,7.889414969792436e-06,9116.129825162074,0.14089746620652147,4709.180904085227,141.27542712255777
ES613,ES614,2020-2025,0.00012610642897047453,0.00012610642897047453,8.05129254733383,0.00044032922314962946,1.3209876694488922e-05
ES613,ES614,2025-2030,4.737660545933177e-05,0.00017347819978317906,1.3288205600272214,0.0006361604550825414,1.9084813652476225e-05
ES613,ES616,2020-2025,1.1017074939445592e-05,6345.541349626405,0.5400893858910143,157.03997588614524,4.711199276584349
ES613,ES616,2025-2030,1.790696697744057e-05,6345.541367528537,0.3856518249678104,461.9246358264252,13.857739074792763
ES613,ES617,2020-2025,2.407474539722898e-06,1787.4764358185546,0.1303094452578762,531.6317715645662,15.948953146936942
