Timestep,Import_FR_MW,Import_PT_MW
127,1131.2645358537666,-2170.1563929070417
128,-1618.8228692588564,948.3202413805084
129,-1618.8228692588564,948.3202413805084
130,-952.0082583943895,173.353601310695
131,-952.0082583943895,173.353601310695
132,309.23001019136063,540.0281684443125
133,309.23001019136063,540.0281684443125
134,2845.8203405001805,-681.7286212167801
135,2845.8203405001805,-681.7286212167801
136,8340.399796743939,-2901.2909738799044
137,8340.399796743939,-2901.2909738799044
138,9652.894218072686,-3019.391422966859
139,9652.894218072686,-3019.391422966859
140,9652.894218072686,-1251.8725289908853
141,9652.894218072686,-1251.8725289908853
142,9652.894218072686,-3802.528712425201
143,9652.894218072686,-3802.528712425201
144,9652.894218072686,-3470.6172764486673
145,9652.894218072686,-3470.6172764486673
146,9652.894218072686,-3426.442715718569
147,9652.894218072686,-3426.442715718569
148,9652.894218072686,-3073.7609225130727
149,9652.894218072686,-3073.7609225130727
150,5285.370395530481,-1650.3402761953694
151,5285.370395530481,-1650.3402761953694
152,4253.625469121887,-1593.716841340245
153,4253.625469121887,-1593.716841340245
154,-1505.0016202780953,439.019327026459
155,-1505.0016202780953,439.019327026459
156,-5306.107466764968,481.1700526936129
157,-5306.107466764968,481.1700526936129
158,-1918.8449110770907,-1146.2883999656733
159,-1918.8449110770907,-1146.2883999656733
160,3550.6622681222834,-4052.5699179013445
161,3550.6622681222834,-4052.5699179013445
162,4186.433723409079,-4212.923404118303
163,4186.433723409079,-4212.923404118303
164,9652.894218072686,-4865.372030102455
165,9652.894218072686,-4865.372030102455
166,9652.894218072686,-3832.5483549309483
167,9652.894218072686,-3832.5483549309483
168,9652.894218072686,-2748.7865768016436
169,9652.894218072686,-2748.7865768016436
170,9652.894218072686,-2674.8000297650306
171,9652.894218072686,-2674.8000297650306
172,6949.375605395179,-2598.4613400338258
173,6949.375605395179,-2598.4613400338258
174,7676.082937560367,-1732.1673911858616
175,7676.082937560367,-1732.1673911858616
176,9621.255825281976,-1958.725963190047
177,9621.255825281976,-1958.725963190047
178,980.510960348789,-227.41660980198685
179,980.510960348789,-227.41660980198685
180,-3175.5946022556054,79.68939396754104
181,-3175.5946022556054,79.68939396754104
182,-9652.894218072686,1202.491042453401
183,-9652.894218072686,1202.491042453401
184,-2226.423416757798,-1224.6120345566142
185,-2226.423416757798,-1224.6120345566142
186,2623.745333139298,-1165.315605255355
187,2623.745333139298,-1165.315605255355
188,9652.894218072686,-1980.5733300191805
189,9652.894218072686,-1980.5733300191805
190,9652.894218072686,-272.4554269880191
191,9652.894218072686,-272.4554269880191
192,9652.894218072686,-117.2048698084327
193,9652.894218072686,-117.2048698084327
194,9652.894218072686,-2464.8814958882467
195,9652.894218072686,-2464.8814958882467
196,9652.894218072686,-1115.8169864495412
197,9652.894218072686,-1115.8169864495412
198,9652.894218072686,-2281.780914200126
199,9652.894218072686,-2281.780914200126
200,9564.486103886124,-1532.3197835643969
201,9564.486103886124,-1532.3197835643969
202,293.29989659432067,1055.5626211139806
203,293.29989659432067,1055.5626211139806
204,-5809.56975318623,1671.380758999363
205,-5809.56975318623,1671.380758999363
206,-9652.894218072686,676.9279895115014
207,-9652.894218072686,676.9279895115014
208,-5347.784263260428,715.3794612222282
209,-5347.784263260428,715.3794612222282
210,7812.249399119802,61.969608179884744
211,7812.249399119802,61.969608179884744
212,9652.894218072686,-1207.615545619161
213,9652.894218072686,-1207.615545619161
214,9652.894218072686,-3712.5556581304827
215,9652.894218072686,-3712.5556581304827
216,9652.894218072686,821.1705736451859
217,9652.894218072686,821.1705736451859
218,9652.894218072686,-1498.375246264368
219,9652.894218072686,-1498.375246264368
220,9652.894218072686,-3210.4874377275264
221,9652.894218072686,-3210.4874377275264
222,9652.894218072686,-1335.8577936375386
223,9652.894218072686,-1335.8577936375386
224,9652.894218072686,-853.7178221183585
225,9652.894218072686,-853.7178221183585
226,1491.4143216049297,1382.9405960446365
227,1491.4143216049297,1382.9405960446365
228,3147.5913013410955,2039.6755210882638
229,3147.5913013410955,2039.6755210882638
230,1542.3846659999908,1053.6950334822814
231,1542.3846659999908,1053.6950334822814
232,2564.9652961919273,-228.348074768488
233,2564.9652961919273,-228.348074768488
234,9652.894218072686,-765.60315642969
235,9652.894218072686,-765.60315642969
236,9652.894218072686,-3623.405029508216
237,9652.894218072686,-3623.405029508216
238,9652.894218072686,-665.1923340104458
239,9652.894218072686,-665.1923340104458
240,9652.894218072686,-444.781497654687
241,9652.894218072686,-444.781497654687
242,9652.894218072686,-3225.5459290282597
243,9652.894218072686,-3225.5459290282597
244,9652.894218072686,-1760.5300560734995
245,9652.894218072686,-1760.5300560734995
246,9652.894218072686,-801.6336667895685
247,9652.894218072686,-801.6336667895685
248,2641.9750516409913,2482.8417851914837
249,2641.9750516409913,2482.8417851914837
250,3031.7362736832465,1623.5954798158182
251,3031.7362736832465,1623.5954798158182
252,473.1729526603958,2176.8502258421195
253,473.1729526603958,2176.8502258421195
254,6890.938206201409,928.2516868127586
255,6890.938206201409,928.2516868127586
256,6536.086876417008,-162.43929294696682
257,6536.086876417008,-162.43929294696682
258,9652.894218072686,-2140.5922714811495
259,9652.894218072686,-2140.5922714811495
260,9652.894218072686,980.200319243806
261,9652.894218072686,980.200319243806
262,9652.894218072686,-3588.3111933636756
263,9652.894218072686,-3588.3111933636756
264,9652.894218072686,-718.6789370615425
265,9652.894218072686,-718.6789370615425
266,9652.894218072686,-606.8022157445448
267,9652.894218072686,-606.8022157445448
268,9652.894218072686,-3233.782437240572
269,9652.894218072686,-3233.782437240572
270,8675.781617452652,-2013.8802972187386
271,8675.781617452652,-2013.8802972187386
272,3884.2318813006204,235.93460485850665
273,3884.2318813006204,235.93460485850665
274,3646.3666063866576,133.8923099938129
275,3646.3666063866576,133.8923099938129
276,-1451.343431441528,325.82197102109603
277,-1451.343431441528,325.82197102109603
278,1916.8701692814793,-1288.7194344681247
279,1916.8701692814793,-1288.7194344681247
280,4657.1417839718815,-998.253511801433
281,4657.1417839718815,-998.253511801433
282,6131.586425873713,-3580.8989739562203
283,6131.586425873713,-3580.8989739562203
284,8850.18500107717,-4531.268298526273
285,8850.18500107717,-4531.268298526273
286,8542.729675672917,-4013.5970149540226
287,8542.729675672917,-4013.5970149540226
288,9652.894218072686,-877.7724824963625
289,9652.894218072686,-877.7724824963625
290,9652.894218072686,-3592.400415757469
291,9652.894218072686,-3592.400415757469
292,8754.803215522215,-3332.476713874141
293,8754.803215522215,-3332.476713874141
294,5215.044763067862,-2353.775343926942
295,5215.044763067862,-2353.775343926942
296,3756.915426164036,-2272.4641082529033
297,3756.915426164036,-2272.4641082529033
298,-1395.5487664648172,-42.0753876986837
299,-1395.5487664648172,-42.0753876986837
300,-3110.8243076216677,215.45124886765007
301,-3110.8243076216677,215.45124886765007
302,-1702.7301215353746,-1218.9491578655416
303,-1702.7301215353746,-1218.9491578655416
304,-1732.95127090827,-2724.791222397518
305,-1732.95127090827,-2724.791222397518
306,6877.160887855209,-3648.4043846043223
307,6877.160887855209,-3648.4043846043223
308,1167.830800056363,-1885.264322591809
309,1167.830800056363,-1885.264322591809
310,9652.894218072686,-1666.7507937293303
311,9652.894218072686,-1666.7507937293303
312,9652.894218072686,-3920.039185393469
313,9652.894218072686,-3920.039185393469
314,9652.894218072686,-3659.647636643609
315,9652.894218072686,-3659.647636643609
316,8764.634184264833,-3620.0599158658897
317,8764.634184264833,-3620.0599158658897
318,5303.350544505654,-2805.6959750204696
319,5303.350544505654,-2805.6959750204696
320,-5932.33228852735,-103.31383387031383
321,-5932.33228852735,-103.31383387031383
322,-9652.894218072686,-664.148432933971
323,-9652.894218072686,-664.148432933971
