Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
246,2.7115770000000005e6,5.588625411966492e6,0.0,0.0,0.0,0.0
247,2.7120565000000005e6,5.589743365020298e6,0.0,0.0,0.0,0.0
248,2.7125360000000005e6,5.590861318074104e6,0.0,0.0,0.0,0.0
249,2.7133015000000005e6,5.592637145886695e6,0.0,0.0,0.0,0.0
250,2.7140670000000005e6,5.594412973699285e6,0.0,0.0,0.0,0.0
251,2.7148125000000005e6,5.596513708555799e6,0.0,0.0,0.0,0.0
252,2.7155580000000005e6,5.598614443412312e6,0.0,0.0,0.0,0.0
253,2.7157795000000005e6,5.600743700642911e6,0.0,0.0,0.0,0.0
254,2.7160010000000005e6,5.602872957873509e6,0.0,0.0,0.0,0.0
255,2.7163955000000005e6,5.604242031829584e6,0.0,0.0,0.0,0.0
256,2.7167900000000005e6,5.6056111057856595e6,0.0,0.0,0.0,0.0
257,2.7178135000000005e6,5.6072282003859505e6,0.0,0.0,0.0,0.0
258,2.7188370000000005e6,5.608845294986242e6,0.0,0.0,0.0,0.0
259,2.7200380000000005e6,5.611859985916694e6,0.0,0.0,0.0,0.0
260,2.7212390000000005e6,5.614874676847145e6,0.0,0.0,0.0,0.0
261,2.7229165000000005e6,5.619386172365443e6,0.0,0.0,0.0,0.0
262,2.7245940000000005e6,5.623897667883741e6,0.0,0.0,0.0,0.0
263,2.7253120000000005e6,5.625407493555408e6,0.0,0.0,0.0,0.0
264,2.7260300000000005e6,5.626917319227076e6,0.0,0.0,0.0,0.0
265,2.7264250000000005e6,5.627763689675465e6,0.0,0.0,0.0,0.0
266,2.7268200000000005e6,5.628610060123853e6,0.0,0.0,0.0,0.0
267,2.7273310000000005e6,5.629391945204746e6,0.0,0.0,0.0,0.0
268,2.7278420000000005e6,5.630173830285639e6,0.0,0.0,0.0,0.0
269,2.7290615000000005e6,5.632105291052475e6,0.0,0.0,0.0,0.0
270,2.7302810000000005e6,5.634036751819311e6,0.0,0.0,0.0,0.0
271,2.7324675000000005e6,5.636853646286e6,0.0,0.0,0.0,0.0
272,2.7346540000000005e6,5.639670540752688e6,0.0,0.0,0.0,0.0
273,2.7369085000000005e6,5.643873870620547e6,0.0,0.0,0.0,0.0
274,2.7391630000000005e6,5.648077200488406e6,0.0,0.0,0.0,0.0
275,2.7416805000000005e6,5.653227969217172e6,0.0,0.0,0.0,0.0
276,2.7441980000000005e6,5.658378737945938e6,0.0,0.0,0.0,0.0
277,2.7453845000000005e6,5.663515865539271e6,0.0,0.0,0.0,0.0
278,2.7465710000000005e6,5.668652993132605e6,0.0,0.0,0.0,0.0
279,2.7478770000000005e6,5.672960491671035e6,0.0,0.0,0.0,0.0
280,2.7491830000000005e6,5.677267990209465e6,0.0,0.0,0.0,0.0
281,2.7511755000000005e6,5.6803608076428445e6,0.0,0.0,0.0,0.0
282,2.7531680000000005e6,5.683453625076224e6,0.0,0.0,0.0,0.0
283,2.7544840000000005e6,5.686165110769121e6,0.0,0.0,0.0,0.0
284,2.7558000000000005e6,5.688876596462018e6,0.0,0.0,0.0,0.0
285,2.7580310000000005e6,5.690906645434929e6,0.0,0.0,0.0,0.0
286,2.7602620000000005e6,5.692936694407841e6,0.0,0.0,0.0,0.0
287,2.7609640000000005e6,5.6945382877178695e6,0.0,0.0,0.0,0.0
288,2.7616660000000005e6,5.696139881027897e6,0.0,0.0,0.0,0.0
289,2.7619035000000005e6,5.696948428328043e6,0.0,0.0,0.0,0.0
290,2.7621410000000005e6,5.697756975628189e6,0.0,0.0,0.0,0.0
291,2.7623275000000005e6,5.698698834024601e6,0.0,0.0,0.0,0.0
292,2.7625140000000005e6,5.699640692421013e6,0.0,0.0,0.0,0.0
293,2.7628515000000005e6,5.701609356284481e6,0.0,0.0,0.0,0.0
294,2.7631890000000005e6,5.703578020147949e6,0.0,0.0,0.0,0.0
295,2.7640470000000005e6,5.706898396522397e6,0.0,0.0,0.0,0.0
296,2.7649050000000005e6,5.710218772896846e6,0.0,0.0,0.0,0.0
297,2.7662120000000005e6,5.714908223227369e6,0.0,0.0,0.0,0.0
298,2.7675190000000005e6,5.719597673557892e6,0.0,0.0,0.0,0.0
299,2.7690040000000005e6,5.725467702154886e6,0.0,0.0,0.0,0.0
300,2.7704890000000005e6,5.7313377307518795e6,0.0,0.0,0.0,0.0
