Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
115,6.58568729993819e6,4.8608099628154915e6,0.0,0.0,0.0,0.0
116,6.595818525901851e6,4.855371673024986e6,0.0,0.0,0.0,0.0
117,6.604974996589312e6,4.84993338323448e6,0.0,0.0,0.0,0.0
118,6.614131467276774e6,4.844495093443976e6,0.0,0.0,0.0,0.0
119,6.620629965767625e6,4.839056803653471e6,0.0,0.0,0.0,0.0
120,6.627128464258475e6,4.833618513862966e6,0.0,0.0,0.0,0.0
121,6.633029045279751e6,4.82818022407246e6,0.0,0.0,0.0,0.0
122,6.638929626301025e6,4.8227419342819555e6,0.0,0.0,0.0,0.0
123,6.644963617031777e6,4.824244614491451e6,0.0,0.0,0.0,0.0
124,6.650997607762529e6,4.825747294700946e6,0.0,0.0,0.0,0.0
125,6.6599753462767955e6,4.824105494541109e6,0.0,0.0,0.0,0.0
126,6.668953084791063e6,4.8224636943812715e6,0.0,0.0,0.0,0.0
127,6.679928764350155e6,4.823966374590767e6,0.0,0.0,0.0,0.0
128,6.6909044439092465e6,4.825469054800262e6,0.0,0.0,0.0,0.0
129,6.702441765480097e6,4.826971735009757e6,0.0,0.0,0.0,0.0
130,6.713979087050948e6,4.828474415219252e6,0.0,0.0,0.0,0.0
131,6.725072938064147e6,4.829977095428747e6,0.0,0.0,0.0,0.0
132,6.736166789077344e6,4.831479775638242e6,0.0,0.0,0.0,0.0
133,6.747157357510012e6,4.832982455847737e6,0.0,0.0,0.0,0.0
134,6.758147925942679e6,4.8344851360572325e6,0.0,0.0,0.0,0.0
135,6.769185288766045e6,4.835987816266728e6,0.0,0.0,0.0,0.0
136,6.78022265158941e6,4.837490496476223e6,0.0,0.0,0.0,0.0
137,6.791202406939754e6,4.838993176685718e6,0.0,0.0,0.0,0.0
138,6.802182162290097e6,4.840495856895213e6,0.0,0.0,0.0,0.0
139,6.812905978038317e6,4.841998537104708e6,0.0,0.0,0.0,0.0
140,6.823629793786537e6,4.843501217314203e6,0.0,0.0,0.0,0.0
141,6.833301475139347e6,4.839523369007868e6,0.0,0.0,0.0,0.0
142,6.842973156492157e6,4.835545520701532e6,0.0,0.0,0.0,0.0
143,6.850548166419703e6,4.834356979638808e6,0.0,0.0,0.0,0.0
144,6.858123176347248e6,4.833168438576085e6,0.0,0.0,0.0,0.0
145,6.864960091589425e6,4.82773014878558e6,0.0,0.0,0.0,0.0
