Timestep,Turbine_ES_MW,Turbine_FR_MW,Turbine_EU_MW
799,0.0,0.0,0.0
800,0.0,0.0,0.0
801,0.0,0.0,0.0
802,0.0,0.0,0.0
803,0.0,0.0,0.0
804,0.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,0.0,0.0,0.0
808,0.0,0.0,30191.03554603283
809,0.0,0.0,30191.03554603283
810,0.0,0.0,59909.646189452076
811,0.0,0.0,59909.646189452076
812,0.0,0.0,58847.3178266066
813,0.0,0.0,58847.3178266066
814,0.0,0.0,31504.647163230627
815,0.0,0.0,31504.647163230627
816,0.0,0.0,15692.694475078026
817,0.0,0.0,15692.694475078026
818,0.0,0.0,17982.523601463654
819,0.0,0.0,17982.523601463654
820,0.0,0.0,28644.57012874988
821,0.0,0.0,28644.57012874988
822,0.0,0.0,12200.67960339097
823,0.0,0.0,12200.67960339097
824,0.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,0.0,0.0,0.0
832,0.0,0.0,70364.3
833,0.0,0.0,70364.3
834,0.0,0.0,70364.3
835,0.0,0.0,70364.3
836,0.0,0.0,70364.3
837,0.0,0.0,70364.3
838,0.0,0.0,35936.77880735285
839,0.0,0.0,35936.77880735285
840,0.0,0.0,20270.738769639414
841,0.0,0.0,20270.738769639414
842,0.0,0.0,17948.97180482731
843,0.0,0.0,17948.97180482731
844,0.0,0.0,41973.70716058971
845,0.0,0.0,41973.70716058971
846,0.0,0.0,27787.41336576963
847,0.0,0.0,27787.41336576963
848,0.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,2550.174463763833
855,0.0,0.0,2550.174463763833
856,0.0,7286.251792952956,70364.3
857,0.0,7286.251792952956,70364.3
858,0.0,8787.34,70364.3
859,0.0,8787.34,70364.3
860,0.0,8787.34,70364.3
861,0.0,8787.34,70364.3
862,0.0,0.0,59115.15849725016
863,0.0,0.0,59115.15849725016
864,0.0,0.0,46235.56948240462
865,0.0,0.0,46235.56948240462
866,0.0,0.0,54356.87329436546
867,0.0,0.0,54356.87329436546
868,0.0,4526.329100077728,70364.3
869,0.0,4526.329100077728,70364.3
870,0.0,0.0,55663.36140029618
871,0.0,0.0,55663.36140029618
872,0.0,0.0,0.0
873,0.0,0.0,0.0
874,0.0,0.0,0.0
875,0.0,0.0,0.0
876,0.0,0.0,0.0
