Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
278,2.343856997095666e6,5.665569052394501e6,0.0,0.0,0.0,0.0
279,2.345162997095666e6,5.669876550932931e6,0.0,0.0,0.0,0.0
280,2.346468997095666e6,5.674184049471361e6,0.0,0.0,0.0,0.0
281,2.348461497095666e6,5.67727686690474e6,0.0,0.0,0.0,0.0
282,2.350453997095666e6,5.68036968433812e6,0.0,0.0,0.0,0.0
283,2.351769997095666e6,5.683081170031017e6,0.0,0.0,0.0,0.0
284,2.353085997095666e6,5.685792655723914e6,0.0,0.0,0.0,0.0
285,2.355316997095666e6,5.687822704696825e6,0.0,0.0,0.0,0.0
286,2.357547997095666e6,5.689852753669737e6,0.0,0.0,0.0,0.0
287,2.358249997095666e6,5.691454346979765e6,0.0,0.0,0.0,0.0
288,2.358951997095666e6,5.693055940289793e6,0.0,0.0,0.0,0.0
289,2.359189497095666e6,5.693864487589939e6,0.0,0.0,0.0,0.0
290,2.359426997095666e6,5.6946730348900845e6,0.0,0.0,0.0,0.0
291,2.359613497095666e6,5.695614893286496e6,0.0,0.0,0.0,0.0
292,2.359799997095666e6,5.696556751682908e6,0.0,0.0,0.0,0.0
293,2.360137497095666e6,5.698525415546376e6,0.0,0.0,0.0,0.0
294,2.360474997095666e6,5.700494079409845e6,0.0,0.0,0.0,0.0
295,2.361332997095666e6,5.703814455784293e6,0.0,0.0,0.0,0.0
296,2.362190997095666e6,5.707134832158742e6,0.0,0.0,0.0,0.0
297,2.363497997095666e6,5.711824282489264e6,0.0,0.0,0.0,0.0
298,2.364804997095666e6,5.716513732819788e6,0.0,0.0,0.0,0.0
299,2.366289997095666e6,5.722383761416782e6,0.0,0.0,0.0,0.0
300,2.367774997095666e6,5.728253790013775e6,0.0,0.0,0.0,0.0
301,2.368906997095666e6,5.734281311719846e6,0.0,0.0,0.0,0.0
302,2.370038997095666e6,5.740308833425918e6,0.0,0.0,0.0,0.0
303,2.370775997095666e6,5.745387676167861e6,0.0,0.0,0.0,0.0
304,2.371512997095666e6,5.750466518909804e6,0.0,0.0,0.0,0.0
305,2.372977997095666e6,5.753222028267048e6,0.0,0.0,0.0,0.0
306,2.374442997095666e6,5.755977537624294e6,0.0,0.0,0.0,0.0
307,2.374987564021797e6,5.758021847784248e6,0.0,0.0,0.0,0.0
308,2.375532130947928e6,5.760066157944202e6,0.0,0.0,0.0,0.0
309,2.377992630947928e6,5.761975296853059e6,0.0,0.0,0.0,0.0
310,2.380453130947928e6,5.7638844357619155e6,0.0,0.0,0.0,0.0
311,2.3793038456418477e6,5.76528761255657e6,0.0,0.0,0.0,0.0
312,2.3781545603357675e6,5.766690789351225e6,0.0,0.0,0.0,0.0
313,2.3784165603357675e6,5.767513597838413e6,0.0,0.0,0.0,0.0
314,2.3786785603357675e6,5.768336406325601e6,0.0,0.0,0.0,0.0
315,2.3790090603357675e6,5.769244161883433e6,0.0,0.0,0.0,0.0
316,2.3793395603357675e6,5.770151917441266e6,0.0,0.0,0.0,0.0
317,2.3718997203357676e6,5.771777692764105e6,0.0,0.0,0.0,0.0
318,2.3644598803357673e6,5.773403468086944e6,0.0,0.0,0.0,0.0
319,2.357680540335767e6,5.777118197285697e6,0.0,0.0,0.0,0.0
320,2.350901200335767e6,5.780832926484449e6,0.0,0.0,0.0,0.0
321,2.353034200335767e6,5.78579581957522e6,0.0,0.0,0.0,0.0
322,2.355167200335767e6,5.790758712665993e6,0.0,0.0,0.0,0.0
323,2.357156700335767e6,5.796270351432093e6,0.0,0.0,0.0,0.0
324,2.359146200335767e6,5.801781990198194e6,0.0,0.0,0.0,0.0
325,2.360833700335767e6,5.806548946980035e6,0.0,0.0,0.0,0.0
326,2.362521200335767e6,5.811315903761876e6,0.0,0.0,0.0,0.0
327,2.364334700335767e6,5.815552716416704e6,0.0,0.0,0.0,0.0
328,2.366148200335767e6,5.819789529071532e6,0.0,0.0,0.0,0.0
329,2.3629362246252475e6,5.823235155871309e6,0.0,0.0,0.0,0.0
330,2.3597242489147275e6,5.826680782671087e6,0.0,0.0,0.0,0.0
331,2.353205908914727e6,5.830435815224525e6,0.0,0.0,0.0,0.0
332,2.3466875689147273e6,5.834190847777963e6,0.0,0.0,0.0,0.0
333,2.3403377289147275e6,5.837622833442308e6,0.0,0.0,0.0,0.0
334,2.333987888914727e6,5.841054819106654e6,0.0,0.0,0.0,0.0
335,2.325989548914727e6,5.842679974377883e6,0.0,0.0,0.0,0.0
336,2.317991208914727e6,5.844305129649111e6,0.0,0.0,0.0,0.0
337,2.318501708914727e6,5.845093215246109e6,0.0,0.0,0.0,0.0
338,2.319012208914727e6,5.845881300843107e6,0.0,0.0,0.0,0.0
339,2.319547708914727e6,5.846546381263224e6,0.0,0.0,0.0,0.0
340,2.320083208914727e6,5.847211461683341e6,0.0,0.0,0.0,0.0
341,2.321665708914727e6,5.848970548102447e6,0.0,0.0,0.0,0.0
342,2.323248208914727e6,5.850729634521552e6,0.0,0.0,0.0,0.0
343,2.325671208914727e6,5.852791824392335e6,0.0,0.0,0.0,0.0
344,2.328094208914727e6,5.854854014263117e6,0.0,0.0,0.0,0.0
345,2.331341708914727e6,5.858751658686979e6,0.0,0.0,0.0,0.0
346,2.334589208914727e6,5.862649303110841e6,0.0,0.0,0.0,0.0
347,2.336965708914727e6,5.86743796169905e6,0.0,0.0,0.0,0.0
