Timestep,a_0,a_1,b
2,-20.67723037012869,-24.19331566493476,2.5669337943202675e10
2,-19.630125655723226,-24.251638263472476,2.5668009442448215e10
2,-21.028235859602514,-24.218926897550546,2.5673764670852806e10
2,-19.735022324163264,-24.21929552269644,2.5670244622103912e10
2,-22.91311962232165,-24.21937394825479,2.5678592094125744e10
2,-20.539323155992324,-24.220934611968705,2.5672745281151398e10
2,-19.416421850328536,-24.221601239353816,2.5669623741049465e10
2,-22.325116122824713,-24.220423469544812,2.5677272411205956e10
2,-19.931576204648533,-24.221629413744772,2.5671120873274975e10
2,-21.260238237520447,-24.221703202169106,2.567462849439359e10
2,-19.009765791107245,-24.224330433632893,2.5668504262086e10
3,-30.697037351981166,-29.561992161671416,2.363299318181344e10
3,-15.112898917571213,-28.790625129046944,2.3541484948982243e10
3,0.0,-24.420911830070214,2.4050552537651825e10
3,-23.19994185515278,-24.378949425127786,2.4086635329861366e10
3,-24.26575925596813,-24.420911830070214,2.421718719682821e10
3,0.0,-16.11504433073369,2.4943497406863815e10
3,-23.24859392770256,-25.254979449758707,2.515569605665321e10
3,-18.218883878643567,-24.692937883674723,2.528177242856592e10
3,-24.529269235765646,-24.385491355443932,2.5301198360236286e10
3,-20.054881497914213,-24.38546742788413,2.528655293957068e10
3,-19.801132414586746,-24.4136475878661,2.5288255935209743e10
3,-20.071839618293282,-24.38885221865501,2.5288857811449436e10
3,-20.99940933597141,-24.5572845886553,2.529617930751885e10
3,-19.46682480780142,-24.54582084757434,2.5293835878723286e10
3,-24.26575925596813,-24.254968919644284,2.533481622014064e10
3,-17.975267332354694,-24.490114021649017,2.5298292039678265e10
3,-21.44695231707639,-24.361678384851032,2.53242172902956e10
3,-20.972487482522464,-24.413944340464926,2.5312221406787086e10
3,-21.79747357483366,-23.573435434081155,2.530507887171168e10
3,-20.98282153117709,-23.840259571174766,2.5310063778578903e10
3,-24.405077571329624,-23.513177853322595,2.5347625032449265e10
3,-17.33465940846095,-23.52500403315399,2.532581472434171e10
3,-22.061253498284444,-23.52726467997465,2.5343091239950577e10
3,-20.86641600528435,-23.576859185153122,2.53401275256624e10
3,-19.26909435748657,-23.58783572971112,2.5335533878000175e10
3,-20.412234378405824,-23.6526775114598,2.5339665472015194e10
3,-24.24452842723846,-24.26575925596813,2.536625252823169e10
3,-22.60658151616827,-24.260366767160427,2.536222875422401e10
3,-21.59096701547575,-24.2573757337285,2.5359508603786915e10
3,-21.817087226113944,-24.24960490285864,2.5360949483046677e10
3,-18.949697926658438,-24.2517513449233,2.5353050473517685e10
3,-21.774113187627037,-24.25256699516741,2.536126368361815e10
3,-22.784551672106105,-24.258098073085094,2.536428856221026e10
3,-24.149160876435193,-23.95713112394965,2.5373189505638504e10
3,-17.650396816259533,-23.825884144345956,2.53567591464429e10
3,-21.15760312156834,-24.006384916208525,2.5370205794716583e10
3,-20.161162114608583,-24.037884194367876,2.536766222454044e10
3,-21.73542408304059,-24.167809320865327,2.5373118631330296e10
3,-19.32479479917701,-24.24228283685341,2.5366748467599613e10
3,-23.10789995393276,-24.225787514740656,2.5374553227258083e10
3,-19.34683593688391,-24.265217415102672,2.5367011383236874e10
3,-20.733389276403226,-24.26304579136932,2.5371016597445297e10
3,-18.86962580401188,-24.262365607840433,2.536566939389887e10
3,-19.448512936852737,-24.24804467095644,2.5366997506006207e10
3,-23.43340668356838,-24.152994903554646,2.5376000245331863e10
3,-21.084924529584498,-24.216406658827207,2.537058845296279e10
3,-21.459806381675307,-24.220574263428528,2.537234093263913e10
3,-18.87114757390612,-24.2485437511284,2.536541728392208e10
3,-22.613839507338962,-24.17915772124968,2.5373382618804787e10
3,-19.776463458635742,-24.187908247564113,2.536609059709283e10
