Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
201,6079672.2470260849223,4216758.8026750106364,2976.1996835828340409,0,13920.266445442704935,0
202,6097778.741213394329,4211152.6459061475471,10056.615683582833299,0,48353.324447507824516,675.16801838199569374
203,6115885.2354007037356,4207180.3865478876978,17137.031683582834376,0,91042.742441353548202,3457.8167718319955384
204,6133991.7295880131423,4206255.2741697765887,24217.447683582835452,0,130853.47239325601549,5323.1766167161840713
205,6152098.223775322549,4205383.4093542201445,31297.863683582836529,0,163300.75955279893242,8105.8253701661833475
206,6170204.7179626319557,4206718.2225853567943,38378.279683582833968,0,179489.76454364298843,8933.7670465500013961
207,6181685.4097777018324,4204335.5669807400554,45458.695683582831407,0,179489.76454364298843,11716.415800000000672
208,6165758.7469717329368,4200745.8372699031606,52539.111683582828846,0,179489.76454364298843,11716.415800000000672
209,6141948.2208290426061,4195139.6805010400712,56355.465149028619635,0,179489.76454364298843,11716.415800000000672
210,6118137.6946863522753,4189533.5237321769819,54026.207955830512219,0,163363.59293731625075,11716.415800000000672
211,6094327.1685436619446,4183927.3669633138925,46392.795248294467456,0,134856.05712364608189,11716.415800000000672
212,6070516.6424009716138,4178321.2101944508031,40840.190328840573784,0,111007.8699039771891,8787.3118490000015299
213,6046706.1162582812831,4172715.0534255877137,35737.311592272591952,0,92052.189607288630214,5858.2078980000014781
214,6022895.5901155909523,4167108.8966567246243,31089.079064127090533,0,70367.587709554674802,3814.0952613332901819
215,5999085.0639729006216,4161502.739887861535,25387.254628205952031,0,45229.358176314904995,3814.0952613332901819
216,5975274.5378302102908,4155896.5831189984456,21065.923213180489256,0,26510.342449146490253,3814.0952613332901819
217,5951464.0116875199601,4150290.4263501353562,21065.923213180489256,0,15474.118736906406411,1367.9050034963120197
218,5927653.4855448296294,4144684.2695812722668,21065.923213180489256,0,5151.7888477668020641,0
219,5903842.9594021392986,4139078.1128124091774,20062.097233636941382,0,345.86106217571068555,0
220,5880032.4332594489679,4133471.956043546088,18147.051391646538832,0,0,0
221,5856221.9071167586371,4127865.7992746829987,14045.079027457926713,0,0,0
222,5832411.3809740683064,4122259.6425058199093,8135.2222555132593698,0,0,0
223,5808600.8548313779756,4116653.4857369568199,2219.8284208156651403,0,0,0
224,5795944.6717143449932,4111047.3289680937305,0,0,0,0
225,5814051.1659016543999,4105441.1721992306411,2014.753211191462924,0,4064.9391554265530431,585.82078620000265801
226,5832157.6600889638066,4103211.0898534469306,5822.8207789141315516,0,34112.543479041312821,585.82078620000265801
227,5850264.1542762732133,4097904.413084839005,12903.236778914131719,0,77718.985700492368778,3368.469539650002389
228,5868370.64846358262,4099239.2263159761205,17684.968941066112166,0,128535.25278538052225,3368.469539650002389
229,5886477.1426508920267,4100574.039547113236,23040.804534131806577,0,174860.75700399745256,3368.469539650002389
230,5904583.6368382014334,4101908.8527782503515,26280.778114052693127,0,212571.6993233274552,6151.1182931000021199
231,5922690.1310255108401,4103243.6660093874671,28805.013739776306466,0,230171.41857444611378,8933.7670465500013961
232,5927317.0219551548362,4104578.4792405245826,30399.35126339301496,0,230171.41857444611378,8933.7670465500013961
233,5903506.4958124645054,4098972.3224716614932,31128.019333951477165,0,230171.41857444611378,11716.415800000000672
234,5879695.9696697741747,4093366.1657027984038,31128.019333951477165,0,212214.68114872323349,10517.743814740921152
235,5855885.4435270838439,4087760.0089339353144,25404.011061483091908,0,185191.45989817913505,10517.743814740921152
236,5832074.9173843935132,4082153.852165072225,19466.869313733019226,0,166517.4126243001374,9100.6392345998574456
237,5808264.3912417031825,4076547.6953962091357,16223.261508462175698,0,152258.24439374977374,6171.5352835998573937
238,5784453.8650990128517,4070941.5386273460463,11199.487405169642443,0,136361.19840900722193,6171.5352835998573937
239,5760643.338956322521,4065335.3818584829569,11199.487405169642443,0,115467.21109106735094,3672.4092041665853685
240,5736832.8128136321902,4059729.2250896198675,11199.487405169642443,0,95198.308312400680734,2511.7809694184297769
241,5713022.2866709418595,4054123.0683207567781,10661.225862955736375,0,76945.806152759992983,2511.7809694184297769
