date,hour,gen_id,unit_name,fuel,technology,bus_i,capacity_mw,dispatch_mw,dispatch_mvar,utilization_pct,cost_eur_per_mwh
2024-12-02,4,105,G0754,Oil,Combined_cycle,1033,76.0,-0.0,-16.83,-0.0,179.68
2024-12-02,4,547,G0278,Solar,PV,362,85.4,9.44,-9.44,100.0,0.0
2024-12-02,4,400,G0843,Wind,Onshore,1150,12.0,1.65,-1.64,100.0,0.18
2024-12-02,4,695,G0617,Solar,PV,825,2.1,0.23,-0.23,100.0,0.0
2024-12-02,4,480,G0091,Solar,PV,155,225.2,24.9,0.86,100.0,0.0
2024-12-02,4,728,G0688,Solar,PV,914,163.9,18.12,-18.12,100.0,0.0
2024-12-02,4,744,G0723,Solar,PV,966,217.5,24.05,-6.9,100.0,0.0
2024-12-02,4,296,G0548,Wind,Onshore,701,10.0,1.37,-1.37,100.0,0.18
2024-12-02,4,722,G0677,Solar,PV,899,32.0,3.54,-3.53,100.0,0.0
2024-12-02,4,392,G0815,Wind,Onshore,1122,25.0,3.43,-3.43,100.0,0.18
2024-12-02,4,775,G0817,Solar,PV,1123,6.2,0.69,0.0,100.0,0.0
2024-12-02,4,625,G0452,Solar,PV,557,1.6,0.18,-0.06,100.0,0.0
2024-12-02,4,624,G0450,Solar,PV,555,8.1,0.9,-0.89,100.0,0.0
2024-12-02,4,50,G0189,Gas,Combined_cycle,284,233.0,-0.0,3.85,-0.0,93.16
2024-12-02,4,526,G0238,Solar,PV,328,61.9,6.84,-6.84,100.0,0.0
2024-12-02,4,162,G0068,Wind,Onshore,125,72.0,9.89,-9.89,100.0,0.18
2024-12-02,4,63,G0263,Gas,Combined_cycle,344,45.0,-0.0,-0.06,-0.0,93.16
2024-12-02,4,92,G0528,Gas,Combined_cycle,676,25.0,-0.0,0.01,-0.0,93.16
2024-12-02,4,214,G0290,Wind,Onshore,371,27.0,3.71,-0.72,100.0,0.18
2024-12-02,4,573,G0326,Solar,PV,410,502.3,55.54,-24.14,100.0,0.0
2024-12-02,4,780,G0824,Solar,PV,1129,3.5,0.39,-0.39,100.0,0.0
2024-12-02,4,949,G0633,Solar,Solar Thermal,837,50.0,5.53,-5.53,100.0,0.0
2024-12-02,4,671,G0562,Solar,PV,722,1.7,0.19,-0.19,100.0,0.0
2024-12-02,4,812,G0883,Solar,PV,1192,82.3,9.1,-9.1,100.0,0.0
2024-12-02,4,719,G0672,Solar,PV,896,78.0,8.63,-8.62,100.0,0.0
2024-12-02,4,544,G0273,Solar,PV,356,61.9,6.84,-6.84,100.0,0.0
2024-12-02,4,275,G0488,Wind,Onshore,633,626.5,86.08,-44.29,100.0,0.18
2024-12-02,4,826,G0917,Solar,PV,1224,5.7,0.63,0.26,100.0,0.0
2024-12-02,4,940,G0495,Solar,Solar Thermal,639,49.9,5.52,-5.52,100.0,0.0
2024-12-02,4,899,G0954,Hydro,run_of_river,1028,10.9,10.9,-0.02,100.0,0.0
2024-12-02,4,516,G0196,Solar,PV,287,46.7,5.16,0.05,100.0,0.0
2024-12-02,4,286,G0514,Wind,Onshore,663,58.0,7.97,-7.97,100.0,0.18
2024-12-02,4,459,G0044,Solar,PV,76,24.6,2.72,-2.72,100.0,0.0
2024-12-02,4,465,G0053,Solar,PV,87,65.2,7.21,-7.21,100.0,0.0
2024-12-02,4,652,G0519,Solar,PV,670,1.4,0.15,-0.01,100.0,0.0
2024-12-02,4,779,G0822,Solar,PV,1128,49.0,5.42,-5.42,100.0,0.0
2024-12-02,4,308,G0580,Wind,Onshore,760,88.0,12.09,-12.09,100.0,0.18
2024-12-02,4,110,G0802,Gas,Combined_cycle,1113,32.0,-0.0,-13.58,-0.0,93.16
2024-12-02,4,606,G0400,Solar,PV,497,48.1,5.32,-5.32,100.0,0.0
2024-12-02,4,943,G0606,Solar,Solar Thermal,807,49.9,5.52,-5.44,100.0,0.0
2024-12-02,4,231,G0361,Wind,Onshore,461,13.0,1.79,-1.78,100.0,0.18
2024-12-02,4,384,G0800,Wind,Onshore,1111,118.0,16.21,1.08,100.0,0.18
2024-12-02,4,173,G0119,Wind,Onshore,188,101.0,13.88,1.7,100.0,0.18
2024-12-02,4,233,G0364,Wind,Onshore,463,16.0,2.2,-2.2,100.0,0.18
2024-12-02,4,798,G0854,Solar,PV,1158,59.7,6.6,-6.6,100.0,0.0
2024-12-02,4,130,G0531,Gas,Gas_turbine,676,25.0,-0.0,0.01,-0.0,124.87
2024-12-02,4,579,G0341,Solar,PV,438,1.1,0.12,-0.12,100.0,0.0
2024-12-02,4,901,G0956,Hydro,run_of_river,398,8.32,8.32,-8.32,100.0,0.0
2024-12-02,4,720,G0673,Solar,PV,897,175.3,19.38,0.43,100.0,0.0
2024-12-02,4,108,G0789,Gas,Combined_cycle,1095,400.0,-0.0,10.84,-0.0,93.16
2024-12-02,4,100,G0686,Gas,Combined_cycle,907,25.0,-0.0,-25.0,-0.0,93.16
2024-12-02,4,597,G0381,Solar,PV,477,1.3,0.14,-0.14,100.0,0.0
2024-12-02,4,46,G0171,Gas,Combined_cycle,266,804.0,-0.0,-60.28,-0.0,93.16
2024-12-02,4,532,G0246,Solar,PV,337,14.6,1.61,-1.61,100.0,0.0
2024-12-02,4,444,G0009,Solar,PV,9,503.9,55.72,-55.72,100.0,0.0
2024-12-02,4,735,G0699,Solar,PV,942,16.3,1.8,-1.8,100.0,0.0
2024-12-02,4,151,G0028,Wind,Onshore,56,45.0,6.18,-0.01,100.0,0.18
2024-12-02,4,147,G0018,Wind,Onshore,27,70.0,9.62,-9.62,100.0,0.18
2024-12-02,4,736,G0701,Solar,PV,944,17.8,1.97,-1.97,100.0,0.0
2024-12-02,4,454,G0026,Solar,PV,54,26.1,2.89,-2.89,100.0,0.0
2024-12-02,4,342,G0687,Wind,Onshore,907,21.0,2.89,-2.88,100.0,0.18
2024-12-02,4,180,G0142,Wind,Onshore,210,76.0,10.44,-9.13,100.0,0.18
2024-12-02,4,135,G0529,Gas,Gas_turbine,676,74.0,-0.0,0.39,-0.0,124.87
2024-12-02,4,262,G0465,Wind,Onshore,591,152.0,20.88,19.82,100.0,0.18
2024-12-02,4,48,G0176,Gas,Combined_cycle,270,40.0,-0.0,-39.92,-0.0,93.16
2024-12-02,4,592,G0366,Solar,PV,466,9.3,1.03,1.03,100.0,0.0
2024-12-02,4,408,G0870,Wind,Onshore,1172,270.0,37.1,-37.1,100.0,0.18
2024-12-02,4,32,G0085,Gas,Combined_cycle,150,425.0,-0.0,-35.74,-0.0,93.16
2024-12-02,4,405,G0867,Wind,Onshore,1164,117.0,16.08,-16.08,100.0,0.18
2024-12-02,4,334,G0662,Wind,Onshore,887,26.0,3.57,0.63,100.0,0.18
2024-12-02,4,2,G0090,Biomass,Biomass,154,50.0,-0.0,-50.0,-0.0,85.42
2024-12-02,4,183,G0150,Wind,Onshore,229,100.0,13.74,-13.74,100.0,0.18
2024-12-02,4,752,G0759,Solar,PV,1037,9.1,1.01,-1.01,100.0,0.0
2024-12-02,4,51,G0192,Gas,Combined_cycle,284,226.0,-0.0,3.61,-0.0,93.16
2024-12-02,4,849,G0224,Hydro,reservoir,313,115.0,-0.0,-14.4,-0.0,0.0
2024-12-02,4,141,G0160,Nuclear,Nuclear,239,1102.0,0.0,-97.85,0.0,15.38
2024-12-02,4,340,G0675,Wind,Onshore,898,30.0,4.12,-0.94,100.0,0.18
2024-12-02,4,278,G0492,Wind,Onshore,636,16.0,2.2,-2.2,100.0,0.18
2024-12-02,4,747,G0734,Solar,PV,982,93.0,10.28,-10.28,100.0,0.0
2024-12-02,4,218,G0304,Wind,Onshore,387,96.0,13.19,-13.19,100.0,0.18
2024-12-02,4,612,G0410,Solar,PV,516,1.1,0.12,-0.12,100.0,0.0
2024-12-02,4,631,G0474,Solar,PV,608,101.1,11.18,-11.18,100.0,0.0
2024-12-02,4,877,G0932,Hydro,run_of_river,837,8.4,8.4,-8.4,100.0,0.0
2024-12-02,4,832,G0924,Solar,PV,1230,20.8,2.3,-2.3,100.0,0.0
2024-12-02,4,836,G0029,Hydro,reservoir,56,265.0,-0.0,-42.62,-0.0,0.0
2024-12-02,4,237,G0391,Wind,Onshore,491,13.0,1.79,-1.79,100.0,0.18
2024-12-02,4,713,G0654,Solar,PV,878,259.0,28.64,-22.54,100.0,0.0
2024-12-02,4,419,G0901,Wind,Onshore,1209,33.0,4.53,-0.36,100.0,0.18
2024-12-02,4,718,G0671,Solar,PV,894,126.5,13.99,-13.99,100.0,0.0
2024-12-02,4,37,G0111,Gas,Combined_cycle,187,36.0,-0.0,0.22,-0.0,93.16
2024-12-02,4,685,G0604,Solar,PV,807,12.9,1.43,-1.35,100.0,0.0
2024-12-02,4,958,G0764,Solar,Solar Thermal,1044,49.9,5.52,-5.52,100.0,0.0
2024-12-02,4,755,G0768,Solar,PV,1047,1.8,0.2,-0.2,100.0,0.0
2024-12-02,4,919,G0002,Solar,Solar Thermal,7,50.0,5.53,-0.01,100.0,0.0
2024-12-02,4,600,G0387,Solar,PV,487,137.1,15.16,-0.19,100.0,0.0
2024-12-02,4,787,G0835,Solar,PV,1140,28.0,3.1,-0.49,100.0,0.0
2024-12-02,4,672,G0568,Solar,PV,731,1.1,0.12,0.0,100.0,0.0
2024-12-02,4,272,G0484,Wind,Onshore,624,76.0,10.44,-2.74,100.0,0.18
2024-12-02,4,7,G0455,Biomass,Biomass,565,50.0,-0.0,-9.92,-0.0,85.42
2024-12-02,4,795,G0849,Solar,PV,1152,2.1,0.23,-0.0,100.0,0.0
2024-12-02,4,194,G0208,Wind,Onshore,290,69.0,9.48,-9.48,100.0,0.18
2024-12-02,4,140,G0139,Nuclear,Nuclear,204,1033.0,1033.0,-62.07,100.0,15.38
2024-12-02,4,854,G0289,Hydro,reservoir,369,400.0,-0.0,-25.11,-0.0,0.0
2024-12-02,4,936,G0427,Solar,Solar Thermal,532,49.9,5.52,-5.52,100.0,0.0
2024-12-02,4,212,G0283,Wind,Onshore,367,50.0,6.87,0.04,100.0,0.18
2024-12-02,4,908,G0963,Hydro,run_of_river,212,15.2,15.2,-15.19,100.0,0.0
2024-12-02,4,369,G0758,Wind,Onshore,1036,106.0,14.56,-0.31,100.0,0.18
2024-12-02,4,211,G0279,Wind,Onshore,362,311.0,42.73,-42.73,100.0,0.18
2024-12-02,4,678,G0579,Solar,PV,757,6.3,0.7,-0.69,100.0,0.0
2024-12-02,4,118,G0195,Gas,Gas_turbine,287,52.0,-0.0,3.97,-0.0,124.87
2024-12-02,4,283,G0509,Wind,Onshore,659,212.0,29.13,-8.03,100.0,0.18
2024-12-02,4,513,G0191,Solar,PV,284,14.8,1.64,-0.0,100.0,0.0
2024-12-02,4,813,G0884,Solar,PV,1193,7.2,0.8,-0.8,100.0,0.0
2024-12-02,4,425,G0909,Wind,Onshore,1218,199.6,27.42,-27.42,100.0,0.18
2024-12-02,4,900,G0955,Hydro,run_of_river,34,5.0,5.0,-5.0,100.0,0.0
2024-12-02,4,546,G0277,Solar,PV,361,201.0,22.23,-22.22,100.0,0.0
2024-12-02,4,686,G0607,Solar,PV,810,302.7,33.47,-33.47,100.0,0.0
2024-12-02,4,301,G0556,Wind,Onshore,713,67.0,9.21,5.49,100.0,0.18
2024-12-02,4,784,G0829,Solar,PV,1134,7.0,0.77,-0.77,100.0,0.0
2024-12-02,4,18,G0204,Coal,Coal,288,130.0,-0.0,1.95,-0.0,94.01
2024-12-02,4,806,G0876,Solar,PV,1180,6.3,0.7,-0.7,100.0,0.0
2024-12-02,4,796,G0850,Solar,PV,1153,130.5,14.43,-14.43,100.0,0.0
2024-12-02,4,517,G0205,Solar,PV,288,122.0,13.49,0.04,100.0,0.0
2024-12-02,4,78,G0380,Gas,Combined_cycle,475,28.0,-0.0,-0.44,-0.0,93.16
2024-12-02,4,382,G0794,Wind,Onshore,1100,56.0,7.69,-1.28,100.0,0.18
2024-12-02,4,74,G0376,Gas,Combined_cycle,475,83.0,-0.0,-3.69,-0.0,93.16
2024-12-02,4,33,G0086,Gas,Combined_cycle,150,379.0,-0.0,-27.07,-0.0,93.16
2024-12-02,4,52,G0209,Gas,Combined_cycle,297,43.0,-0.0,-1.97,-0.0,93.16
2024-12-02,4,121,G0200,Gas,Gas_turbine,287,38.0,-0.0,2.13,-0.0,124.87
2024-12-02,4,395,G0832,Wind,Onshore,1138,35.0,4.81,-3.42,100.0,0.18
2024-12-02,4,509,G0180,Solar,PV,272,73.1,8.08,-8.08,100.0,0.0
2024-12-02,4,918,G0973,Hydro,run_of_river,927,2.6,2.6,-2.6,100.0,0.0
2024-12-02,4,961,G0769,Solar,Solar Thermal,1048,50.0,5.53,-5.53,100.0,0.0
2024-12-02,4,58,G0258,Gas,Combined_cycle,344,816.0,-0.0,-84.71,-0.0,93.16
2024-12-02,4,166,G0081,Wind,Onshore,139,39.0,5.36,4.56,100.0,0.18
2024-12-02,4,640,G0497,Solar,PV,642,18.5,2.05,0.55,100.0,0.0
2024-12-02,4,280,G0502,Wind,Onshore,647,48.0,6.59,-6.59,100.0,0.18
2024-12-02,4,313,G0592,Wind,Onshore,789,14.0,1.92,-1.91,100.0,0.18
2024-12-02,4,645,G0505,Solar,PV,651,55.4,6.13,-6.13,100.0,0.0
2024-12-02,4,759,G0776,Solar,PV,1063,13.7,1.51,-1.51,100.0,0.0
2024-12-02,4,937,G0431,Solar,Solar Thermal,534,50.0,5.53,-5.53,100.0,0.0
2024-12-02,4,909,G0964,Hydro,run_of_river,922,2.99,2.99,0.25,100.0,0.0
2024-12-02,4,99,G0627,Gas,Combined_cycle,834,40.0,-0.0,1.7,-0.0,93.16
2024-12-02,4,437,G0323,Hydro,pumped_storage,404,200.0,200.0,-20.42,100.0,0.04
2024-12-02,4,285,G0512,Wind,Onshore,662,31.0,4.26,0.24,100.0,0.18
2024-12-02,4,433,G0155,Hydro,pumped_storage,238,1338.0,1338.0,-20.6,100.0,0.04
2024-12-02,4,955,G0725,Solar,Solar Thermal,966,19.9,2.2,-0.06,100.0,0.0
2024-12-02,4,406,G0868,Wind,Onshore,1170,110.0,15.11,-15.11,100.0,0.18
2024-12-02,4,647,G0510,Solar,PV,660,63.8,7.06,-7.05,100.0,0.0
2024-12-02,4,921,G0007,Solar,Solar Thermal,9,50.0,5.53,-5.53,100.0,0.0
2024-12-02,4,84,G0441,Gas,Combined_cycle,548,24.0,-0.0,-2.65,-0.0,93.16
2024-12-02,4,325,G0643,Wind,Onshore,849,140.0,19.24,-19.23,100.0,0.18
2024-12-02,4,104,G0749,Gas,Combined_cycle,1024,21.0,-0.0,-7.31,-0.0,93.16
2024-12-02,4,410,G0880,Wind,Onshore,1190,20.0,2.75,-2.75,100.0,0.18
2024-12-02,4,185,G0153,Wind,Onshore,237,495.8,68.12,-68.12,100.0,0.18
2024-12-02,4,267,G0476,Wind,Onshore,609,90.0,12.37,-0.34,100.0,0.18
2024-12-02,4,626,G0454,Solar,PV,559,20.4,2.26,-0.46,100.0,0.0
2024-12-02,4,349,G0710,Wind,Onshore,954,93.0,12.78,-12.78,100.0,0.18
2024-12-02,4,191,G0183,Wind,Onshore,277,528.0,72.54,-72.54,100.0,0.18
2024-12-02,4,807,G0877,Solar,PV,1185,5.1,0.56,-0.56,100.0,0.0
2024-12-02,4,304,G0570,Wind,Onshore,736,40.0,5.5,-5.49,100.0,0.18
2024-12-02,4,580,G0343,Solar,PV,442,2.6,0.29,-0.0,100.0,0.0
2024-12-02,4,420,G0902,Wind,Onshore,1210,354.0,48.64,-5.39,100.0,0.18
2024-12-02,4,727,G0685,Solar,PV,907,12.6,1.39,-1.39,100.0,0.0
2024-12-02,4,856,G0342,Hydro,reservoir,442,162.0,-0.0,-4.09,-0.0,0.0
2024-12-02,4,809,G0879,Solar,PV,1189,395.4,43.72,-43.72,100.0,0.0
2024-12-02,4,838,G0031,Hydro,reservoir,57,1452.0,-0.0,-321.84,-0.0,0.0
2024-12-02,4,16,G0059,Coal,Coal,101,360.0,-0.0,9.74,-0.0,94.01
2024-12-02,4,40,G0115,Gas,Combined_cycle,187,388.0,-0.0,-5.99,-0.0,93.16
2024-12-02,4,810,G0881,Solar,PV,1190,378.8,41.89,-41.89,100.0,0.0
2024-12-02,4,128,G0526,Gas,Gas_turbine,676,25.0,-0.0,0.01,-0.0,124.87
2024-12-02,4,571,G0324,Solar,PV,405,305.9,33.83,-33.83,100.0,0.0
2024-12-02,4,138,G0093,Nuclear,Nuclear,155,1049.0,268.48,-528.58,25.6,15.38
2024-12-02,4,670,G0561,Solar,PV,721,6.7,0.74,-0.74,100.0,0.0
2024-12-02,4,915,G0970,Hydro,run_of_river,34,12.8,12.8,-12.8,100.0,0.0
2024-12-02,4,371,G0762,Wind,Onshore,1039,199.0,27.34,-3.6,100.0,0.18
2024-12-02,4,41,G0140,Gas,Combined_cycle,209,25.0,-0.0,1.14,-0.0,93.16
2024-12-02,4,65,G0284,Gas,Combined_cycle,367,414.0,-0.0,-18.65,-0.0,93.16
2024-12-02,4,475,G0080,Solar,PV,139,16.0,1.77,1.12,100.0,0.0
2024-12-02,4,705,G0635,Solar,PV,841,5.3,0.59,-0.59,100.0,0.0
2024-12-02,4,447,G0012,Solar,PV,16,12.6,1.39,-1.39,100.0,0.0
2024-12-02,4,362,G0744,Wind,Onshore,1003,251.0,34.49,-34.49,100.0,0.18
2024-12-02,4,593,G0367,Solar,PV,469,1.0,0.11,-0.11,100.0,0.0
2024-12-02,4,619,G0424,Solar,PV,529,21.0,2.32,0.02,100.0,0.0
2024-12-02,4,505,G0166,Solar,PV,262,2.4,0.27,-0.25,100.0,0.0
2024-12-02,4,591,G0365,Solar,PV,464,4.6,0.51,-0.51,100.0,0.0
2024-12-02,4,543,G0271,Solar,PV,352,8.6,0.95,-0.95,100.0,0.0
2024-12-02,4,326,G0645,Wind,Onshore,851,19.0,2.61,-2.61,100.0,0.18
2024-12-02,4,467,G0055,Solar,PV,95,25.2,2.79,-2.79,100.0,0.0
2024-12-02,4,714,G0655,Solar,PV,879,1.4,0.15,0.15,100.0,0.0
2024-12-02,4,289,G0532,Wind,Onshore,684,103.0,14.15,-14.15,100.0,0.18
2024-12-02,4,250,G0434,Wind,Onshore,535,39.0,5.36,1.79,100.0,0.18
2024-12-02,4,926,G0177,Solar,Solar Thermal,271,1.4,0.15,-0.15,100.0,0.0
2024-12-02,4,359,G0735,Wind,Onshore,983,57.0,7.83,-3.75,100.0,0.18
2024-12-02,4,59,G0259,Gas,Combined_cycle,344,418.0,-0.0,-18.59,-0.0,93.16
2024-12-02,4,184,G0152,Wind,Onshore,236,28.0,3.85,3.84,100.0,0.18
2024-12-02,4,415,G0891,Wind,Onshore,1199,53.0,7.28,-7.28,100.0,0.18
2024-12-02,4,293,G0540,Wind,Onshore,694,26.0,3.57,-3.55,100.0,0.18
2024-12-02,4,421,G0903,Wind,Onshore,1211,45.0,6.18,0.8,100.0,0.18
2024-12-02,4,514,G0193,Solar,PV,285,4.9,0.54,-0.53,100.0,0.0
2024-12-02,4,350,G0711,Wind,Onshore,956,72.0,9.89,-1.2,100.0,0.18
2024-12-02,4,676,G0575,Solar,PV,751,4.3,0.48,-0.47,100.0,0.0
2024-12-02,4,683,G0588,Solar,PV,776,5.0,0.55,-0.55,100.0,0.0
2024-12-02,4,252,G0436,Wind,Onshore,540,341.0,46.85,-46.85,100.0,0.18
2024-12-02,4,881,G0936,Hydro,run_of_river,1028,82.44,82.44,-11.89,100.0,0.0
2024-12-02,4,660,G0541,Solar,PV,694,47.4,5.24,-5.22,100.0,0.0
2024-12-02,4,462,G0049,Solar,PV,84,12.0,1.33,-1.33,100.0,0.0
2024-12-02,4,777,G0820,Solar,PV,1126,33.5,3.7,-3.7,100.0,0.0
2024-12-02,4,935,G0405,Solar,Solar Thermal,507,49.9,5.52,-5.52,100.0,0.0
2024-12-02,4,127,G0504,Gas,Gas_turbine,649,85.0,-0.0,17.56,-0.0,124.87
2024-12-02,4,944,G0609,Solar,Solar Thermal,811,49.9,5.52,-5.52,100.0,0.0
2024-12-02,4,884,G0939,Hydro,run_of_river,1115,4.5,4.5,-0.3,100.0,0.0
2024-12-02,4,823,G0905,Solar,PV,1214,1.0,0.11,0.11,100.0,0.0
2024-12-02,4,633,G0478,Solar,PV,614,1.8,0.2,0.2,100.0,0.0
2024-12-02,4,177,G0130,Wind,Onshore,196,25.0,3.43,-3.43,100.0,0.18
2024-12-02,4,254,G0439,Wind,Onshore,546,183.0,25.14,25.14,100.0,0.18
2024-12-02,4,887,G0942,Hydro,run_of_river,12,0.7,0.7,-0.7,100.0,0.0
2024-12-02,4,790,G0839,Solar,PV,1145,109.6,12.12,-12.12,100.0,0.0
2024-12-02,4,693,G0615,Solar,PV,820,6.0,0.66,-0.66,100.0,0.0
2024-12-02,4,242,G0404,Wind,Onshore,507,91.0,12.5,-12.5,100.0,0.18
2024-12-02,4,746,G0730,Solar,PV,968,19.7,2.18,-2.18,100.0,0.0
2024-12-02,4,396,G0833,Wind,Onshore,1139,87.0,11.95,11.95,100.0,0.18
2024-12-02,4,834,G0927,Solar,PV,1236,1210.7,133.88,-133.88,100.0,0.0
2024-12-02,4,260,G0457,Wind,Onshore,565,180.0,24.73,-2.88,100.0,0.18
2024-12-02,4,680,G0582,Solar,PV,767,7.2,0.8,-0.79,100.0,0.0
2024-12-02,4,495,G0141,Solar,PV,209,14.8,1.64,0.01,100.0,0.0
2024-12-02,4,740,G0714,Solar,PV,959,14.9,1.65,-1.64,100.0,0.0
2024-12-02,4,35,G0107,Gas,Combined_cycle,184,390.0,-0.0,-27.38,-0.0,93.16
2024-12-02,4,131,G0649,Gas,Gas_turbine,867,85.0,-0.0,-6.69,-0.0,124.87
2024-12-02,4,365,G0751,Wind,Onshore,1026,126.0,17.31,5.15,100.0,0.18
2024-12-02,4,691,G0613,Solar,PV,818,123.7,13.68,-13.68,100.0,0.0
2024-12-02,4,494,G0136,Solar,PV,204,9.2,1.02,0.0,100.0,0.0
2024-12-02,4,556,G0301,Solar,PV,385,3.1,0.34,-0.33,100.0,0.0
2024-12-02,4,896,G0951,Hydro,run_of_river,1025,2.7,2.7,2.7,100.0,0.0
2024-12-02,4,768,G0797,Solar,PV,1110,86.0,9.51,-9.51,100.0,0.0
2024-12-02,4,139,G0138,Nuclear,Nuclear,204,1027.0,1027.0,-61.23,100.0,15.38
2024-12-02,4,827,G0918,Solar,PV,1225,51.4,5.68,0.22,100.0,0.0
2024-12-02,4,413,G0888,Wind,Onshore,1196,67.0,9.21,1.43,100.0,0.18
2024-12-02,4,482,G0098,Solar,PV,166,72.1,7.97,-2.7,100.0,0.0
2024-12-02,4,549,G0287,Solar,PV,369,1.3,0.14,0.0,100.0,0.0
2024-12-02,4,27,G0065,Gas,Combined_cycle,117,412.0,-0.0,-7.31,-0.0,93.16
2024-12-02,4,882,G0937,Hydro,run_of_river,776,9.6,9.6,-9.6,100.0,0.0
2024-12-02,4,503,G0163,Solar,PV,249,3.0,0.33,0.33,100.0,0.0
2024-12-02,4,869,G0741,Hydro,reservoir,994,310.0,-0.0,-31.67,-0.0,0.0
2024-12-02,4,422,G0906,Wind,Onshore,1215,36.0,4.95,-4.95,100.0,0.18
2024-12-02,4,709,G0642,Solar,PV,849,62.2,6.88,-6.88,100.0,0.0
2024-12-02,4,805,G0874,Solar,PV,1177,90.4,10.0,-1.15,100.0,0.0
2024-12-02,4,648,G0513,Solar,PV,662,20.5,2.27,0.05,100.0,0.0
2024-12-02,4,120,G0198,Gas,Gas_turbine,287,39.0,-0.0,2.25,-0.0,124.87
2024-12-02,4,87,G0456,Gas,Combined_cycle,565,25.0,-0.0,-2.93,-0.0,93.16
2024-12-02,4,255,G0440,Wind,Onshore,547,151.0,20.75,-20.75,100.0,0.18
2024-12-02,4,178,G0134,Wind,Onshore,201,74.0,10.17,0.01,100.0,0.18
2024-12-02,4,89,G0461,Gas,Combined_cycle,578,396.0,-0.0,-16.23,-0.0,93.16
2024-12-02,4,496,G0143,Solar,PV,214,1.5,0.17,0.16,100.0,0.0
2024-12-02,4,195,G0213,Wind,Onshore,301,30.0,4.12,-4.11,100.0,0.18
2024-12-02,4,923,G0127,Solar,Solar Thermal,194,50.0,5.53,-5.53,100.0,0.0
2024-12-02,4,442,G0740,Hydro,pumped_storage,994,326.0,326.0,-35.09,100.0,0.04
2024-12-02,4,924,G0128,Solar,Solar Thermal,194,50.0,5.53,-5.53,100.0,0.0
2024-12-02,4,562,G0312,Solar,PV,393,11.5,1.27,-1.27,100.0,0.0
2024-12-02,4,202,G0228,Wind,Onshore,318,144.0,19.78,-1.69,100.0,0.18
2024-12-02,4,654,G0522,Solar,PV,672,30.0,3.32,-3.32,100.0,0.0
2024-12-02,4,146,G0016,Wind,Onshore,25,28.0,3.85,-3.84,100.0,0.18
2024-12-02,4,953,G0722,Solar,Solar Thermal,966,49.9,5.52,-0.36,100.0,0.0
2024-12-02,4,256,G0442,Wind,Onshore,548,297.0,40.81,-7.61,100.0,0.18
2024-12-02,4,291,G0537,Wind,Onshore,691,55.0,7.56,-7.56,100.0,0.18
2024-12-02,4,80,G0386,Gas,Combined_cycle,487,373.0,-0.0,-17.26,-0.0,93.16
2024-12-02,4,360,G0737,Wind,Onshore,987,26.0,3.57,-3.57,100.0,0.18
2024-12-02,4,418,G0900,Wind,Onshore,1207,91.0,12.5,-12.5,100.0,0.18
2024-12-02,4,431,G0095,Hydro,pumped_storage,163,378.0,378.0,-5.3,100.0,0.04
2024-12-02,4,520,G0217,Solar,PV,304,10.8,1.19,1.19,100.0,0.0
2024-12-02,4,969,G0864,Solar,Solar Thermal,1162,49.9,5.52,-5.52,100.0,0.0
2024-12-02,4,327,G0646,Wind,Onshore,854,56.0,7.69,-7.69,100.0,0.18
2024-12-02,4,284,G0511,Wind,Onshore,661,21.0,2.89,-2.89,100.0,0.18
2024-12-02,4,818,G0895,Solar,PV,1203,553.0,61.15,-61.15,100.0,0.0
2024-12-02,4,575,G0330,Solar,PV,421,30.0,3.32,-3.32,100.0,0.0
2024-12-02,4,942,G0605,Solar,Solar Thermal,807,49.9,5.52,-5.44,100.0,0.0
2024-12-02,4,675,G0574,Solar,PV,750,19.9,2.2,2.2,100.0,0.0
2024-12-02,4,904,G0959,Hydro,run_of_river,1028,6.8,6.8,0.03,100.0,0.0
2024-12-02,4,15,G0058,Coal,Coal,101,556.0,-0.0,22.24,-0.0,94.01
2024-12-02,4,500,G0151,Solar,PV,236,6.3,0.7,0.69,100.0,0.0
2024-12-02,4,785,G0830,Solar,PV,1135,6.2,0.69,-0.69,100.0,0.0
2024-12-02,4,251,G0435,Wind,Onshore,539,710.0,97.55,-16.82,100.0,0.18
2024-12-02,4,170,G0101,Wind,Onshore,174,126.0,17.31,-17.31,100.0,0.18
2024-12-02,4,248,G0425,Wind,Onshore,529,351.0,48.23,9.05,100.0,0.18
2024-12-02,4,656,G0533,Solar,PV,684,5.0,0.55,-0.55,100.0,0.0
2024-12-02,4,890,G0945,Hydro,run_of_river,728,1.5,1.5,-1.49,100.0,0.0
2024-12-02,4,68,G0314,Oil,Combined_cycle,396,70.0,-0.0,-70.0,-0.0,179.68
2024-12-02,4,529,G0242,Solar,PV,332,81.1,8.97,-8.97,100.0,0.0
2024-12-02,4,850,G0226,Hydro,reservoir,316,132.0,-0.0,12.08,-0.0,0.0
2024-12-02,4,76,G0378,Gas,Combined_cycle,475,389.0,-0.0,-74.84,-0.0,93.16
2024-12-02,4,186,G0159,Wind,Onshore,239,173.0,23.77,0.41,100.0,0.18
2024-12-02,4,393,G0816,Wind,Onshore,1123,133.0,18.27,3.34,100.0,0.18
2024-12-02,4,103,G0745,Gas,Combined_cycle,1011,786.0,-0.0,-102.88,-0.0,93.16
