date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,9,772,LTGES0534a,70,431,15.36,0.0,2457.78,0.6
2024-07-08,9,1810,LTGES1188b,154,714,-139.16,0.0,8937.38,1.6
2024-07-08,9,2309,TR_ce97d6f4,90,91,-83.91,0.0,750.0,11.2
2024-07-08,9,1552,LTGES1020b,602,488,-696.37,0.0,2457.78,28.3
2024-07-08,9,1135,LTGES0748b,756,252,-6.87,0.0,2457.78,0.3
2024-07-08,9,1011,LTGES0672b,147,143,1453.16,0.0,8937.38,16.3
2024-07-08,9,583,LTGES0405b,273,345,188.31,0.0,8937.38,2.1
2024-07-08,9,822,LTGES0560b,702,11,-164.65,0.0,2457.78,6.7
2024-07-08,9,61,LTGES0041a,68,69,-1857.81,0.0,8937.38,20.8
2024-07-08,9,247,LTGES0176,214,215,84.91,0.0,1228.89,6.9
2024-07-08,9,2325,TR_fa1d5cde,1054,1055,-146.25,0.0,1200.0,12.2
2024-07-08,9,2226,TR_e25275d8,49,50,-94.22,0.0,500.0,18.8
2024-07-08,9,835,LTGES0566b,870,875,-104.81,0.0,8937.38,1.2
2024-07-08,9,457,LTGES0315,1119,310,16.12,0.0,1228.89,1.3
2024-07-08,9,385,LTGES0261b,277,772,-1599.82,0.0,8937.38,17.9
2024-07-08,9,1681,LTGES1111a,1084,624,-10.63,0.0,2457.78,0.4
2024-07-08,9,611,LTGES0425,356,929,1.98,0.0,4468.69,0.0
2024-07-08,9,1179,LTGES0774a,3,517,114.84,0.0,2457.78,4.7
2024-07-08,9,1949,LTGES1276,355,1154,32.57,0.0,1228.89,2.7
2024-07-08,9,1836,LTGES1207c,638,1131,6.88,0.0,17874.76,0.0
2024-07-08,9,1914,LTGES1254,1206,623,-1.27,0.0,1228.89,0.1
2024-07-08,9,1786,LTGES1177a,254,247,-129.04,0.0,2457.78,5.3
2024-07-08,9,1862,LTGES1222b,156,643,-1640.43,0.0,8937.38,18.4
2024-07-08,9,992,LTGES0661b,904,477,1153.12,0.0,8937.38,12.9
2024-07-08,9,56,LTGES0037,41,684,745.78,0.0,4468.69,16.7
2024-07-08,9,528,LTGES0367,329,901,-39.37,0.0,1228.89,3.2
2024-07-08,9,2015,LTGES1328,1140,149,-213.97,0.0,1228.89,17.4
2024-07-08,9,2126,LTGES1412a,666,403,209.61,0.0,8937.38,2.3
2024-07-08,9,438,LTGES0301b,699,306,-288.3,0.0,2457.78,11.7
2024-07-08,9,1704,LTGES1122b,626,1,-2.1,0.0,2457.78,0.1
