bus_id,power_mw,energy_mwh
ES01110,7.6859020501685045,15.371804100337009
ES01112,31.167777777854027,62.335555555708055
ES01113,4.9272399937249,9.8544799874498
ES01114,4.9272399937249,9.8544799874498
ES01116,6.9832307869380985,13.966461573876197
ES01120,9.090101237678082,18.180202475356165
ES01121,0.7821715018467187,1.5643430036934372
ES01122,13.635151856517123,27.270303713034245
ES01125,23.530581005109937,47.061162010219874
ES01141,0.39918187035240116,0.7983637407048023
ES01148,0.0023681413346085508,0.0047362826692171015
ES01149,0.0023681413346085508,0.0047362826692171015
ES01150,0.0016280971675433785,0.003256194335086757
ES01151,0.005920353336521376,0.011840706673042751
ES01152,40.361032453996486,80.72206490799297
ES01161,13.695623289617119,27.391246579234238
ES01162,9.090101237678082,18.180202475356165
ES01166,58.13854586826566,116.27709173653133
ES01167,2.2725253094195206,4.545050618839041
ES01168,117.65290502554967,235.30581005109934
ES01172,0.7221538846565636,1.4443077693131272
ES01174,15.583888888927014,31.167777777854027
ES01175,0.0011077909609920607,0.0022155819219841213
ES01177,0.9601942332039886,1.9203884664079771
ES01184,0.17934744784022416,0.3586948956804483
ES01186,4.545050618839041,9.090101237678082
ES01187,6.817575928258562,13.635151856517124
ES01188,3.8704290286027403,7.740858057205481
ES01190,0.5321839914328766,1.0643679828657533
ES01193,29.06927293413283,58.138545868265666
ES01198,0.17934744784022416,0.3586948956804483
ES01199,0.7173897913608966,1.4347795827217933
ES01200,0.5321839914328766,1.0643679828657533
ES01206,15.371804100337009,30.743608200674018
ES01207,15.371804100337009,30.743608200674018
ES01213,4.545050618839041,9.090101237678082
ES01219,0.17934744784022416,0.3586948956804483
ES01233,2.2725253094195206,4.545050618839041
ES01234,6.817575928258562,13.635151856517124
ES01235,19.7089599748996,39.4179199497992
ES01236,0.17934744784022416,0.3586948956804483
ES01237,0.17934744784022416,0.3586948956804483
ES01240,2.2725253094195206,4.545050618839041
ES01254,11.362626547097603,22.725253094195207
ES01256,2.2725253094195206,4.545050618839041
ES01258,58.82645251277485,117.6529050255497
ES01259,0.003552212001912825,0.00710442400382565
