BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES431,ES613,2025-2030,0.0002666705299411825,0.004622828185780596,3.493931259626446,0.01466375171507525,0.00043991255145225646
ES431,ES615,2020-2025,0.004500113979813588,0.004500113979813588,133.92759201347963,0.014051207466042888,0.0004215362239812861
ES431,ES615,2025-2030,0.003247918371086064,0.007747981888548955,42.46446643993322,0.020048227297517894,0.0006014468189255406
ES431,ES618,2020-2025,1.5282676031347364e-05,14158.938201526125,0.4769808003707273,1113.4274020533733,33.40282206160134
ES431,ES618,2025-2030,1.6685185127636372e-05,14158.938218160849,0.2287739338559527,14996.124918177877,449.88374754533737
ES431,Portugal,2020-2025,0.0,1787.47643341108,0.0,3050.2385250254315,91.50715575076305
ES431,Portugal,2025-2030,0.0,1787.47643341108,0.0,3293.823737295981,98.81471211887971
ES432,ES616,2020-2025,8.341242391907144e-06,1787.4764417523224,0.5291548693780925,2305.9310875217357,69.17793262565236
ES432,ES616,2025-2030,1.5290145260890753e-05,1787.4764569920055,0.426125658995477,3289.64490986327,98.68934729589797
ES432,Portugal,2020-2025,0.0,1787.47643341108,0.0,2863.907791036268,85.91723373108837
ES432,Portugal,2025-2030,0.0,1787.47643341108,0.0,2531.623926008057,75.94871778024181
ES511,ES512,2020-2025,4.9743020099413116e-05,7392.42934997626,0.7666284677596551,12396.985884913585,371.9095765474085
ES511,ES512,2025-2030,6.769214497125906e-06,7392.429356695013,0.04583160727628954,11845.815603504929,355.3744681051478
ES511,ES513,2020-2025,5.583592610491905e-06,8094.653382569023,0.10059901242348068,10835.869270976957,325.0760781293105
ES511,ES513,2025-2030,3.08545132677366e-05,8094.653413373073,0.24421521210770208,13525.71282738145,405.77138482144505
ES511,ES514,2020-2025,8.664143933856394e-05,15953.22725483534,2.1962774219863537,20411.15123152475,612.3345369457436
ES511,ES514,2025-2030,1.3145519999928525e-05,15953.227267930399,0.14639064628886214,20711.70103557604,621.3510310672835
ES512,ES513,2020-2025,0.03524408284656165,0.03524408284656165,997.0657695721767,0.09707149818016543,0.002912144945404945
ES512,ES513,2025-2030,1.1815334181699062e-05,0.03525584771839192,0.14684447880120016,0.09751301951385158,0.0029253905854155523
ES512,France,2020-2025,0.0,2859.96229345773,0.0,14221.677457827545,426.6503237348247
ES512,France,2025-2030,0.0,2859.96229345773,0.0,14330.48033828668,429.9144101485987
ES513,ES514,2020-2025,3.254431931054569e-06,983.1120416305259,0.07429204232501337,40.94941298863914,1.2284823896591772
