Node,GeneratorType,Period,genInvCap_MW,genInstalledCap_MW,genExpectedCapacityFactor,DiscountedInvestmentCost_Euro,genExpectedAnnualProduction_GWh
ES130,Lignite,2025-2030,4.918785167163851e-06,1.7874687599339176e-05,0.23266714409362865,2.559335364441663,3.643154803406334e-05
ES130,Oil,2020-2025,9.546902513628974e-08,236.64200009546903,5.314714151669686e-09,0.47828371956219723,1.1017316980252393e-05
ES130,Oil,2025-2030,7.741335747981673e-07,186.54360368995418,6.393626336348173e-05,1.703262055027123,0.10447965253481434
ES130,Solar,2020-2025,6.069144546927419e-07,37.902000606914456,0.1408087251836058,0.20121430090599404,46.75152771334247
ES130,Solar,2025-2030,6.847573691980837e-08,36.51355668087017,0.13901847509086718,0.009107661335848366,44.46627657648614
ES130,Waste,2020-2025,0.00015003792651819282,0.00015003792651819282,0.7850478749406058,261.7774760007847,0.0010318137290727502
ES130,Waste,2025-2030,4.302099765551004e-05,0.00019304067635727158,0.742499826106046,31.570802621890426,0.0012555941771696128
ES130,Windonshore,2020-2025,1.5737873582111206e-07,401.61000015737875,0.18927855782165856,0.12068956702344862,665.9015759361309
ES130,Windonshore,2025-2030,1.4702175093780573e-07,321.48605938109915,0.20104839123130688,0.04845837268800627,566.1960741667136
ES211,BioCCS,2020-2025,0.00013800608165806476,0.00013800608165806476,0.8792483073190575,-119.0613716863873,0.0010629525359908852
ES211,BioCCS,2025-2030,6.852881171709945e-07,0.00013868224586698289,0.8744159839734236,-1.0744680345859856,0.0010622899189197343
ES211,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES211,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES211,GasCCGT,2020-2025,4.289815418482588e-08,41.72600004289815,0.1378736919358817,0.03299613169642111,50.395558838528395
ES211,GasCCGT,2025-2030,5.643792475468867e-08,34.95575162382141,0.11329917994587554,0.01853132460622712,34.693612021927144
ES211,GasCCS,2020-2025,2.1192559742539442e-06,2.1192559742539442e-06,0.4056578418013589,4.262022452744941,7.530908969526736e-06
ES211,GasCCS,2025-2030,2.444893951100986e-08,2.124960303492357e-06,0.40320835031407176,0.022175592105679633,7.505583228857417e-06
ES211,GasOCGT,2020-2025,2.246090867376376e-08,16.81200002246091,4.1475192481184717e-07,0.013513077149260663,6.108181007465176e-05
ES211,GasOCGT,2025-2030,7.248311715347775e-09,14.388869935273327,0.0014384405723214975,0.00187417275786733,0.18131040050964525
ES211,Lignite,2020-2025,1.2934680791628165e-05,1.2934680791628165e-05,0.23561816933960744,15.581907670693015,2.6697377287852763e-05
ES211,Lignite,2025-2030,4.9336909321531076e-06,1.7859247815559316e-05,0.23139551038883313,2.5670911110690477,3.6201135927751904e-05
ES211,Solar,2020-2025,1.6073587634224396e-06,1.0790016073587634,0.13969531172743438,0.532898116672648,1.3204076412348176
ES211,Solar,2025-2030,2.1465483771102254e-06,1.039477244544973,0.13992956295011735,0.28550310721927413,1.2741735055657444
ES211,Waste,2020-2025,0.00012459673243284233,0.00012459673243284233,0.7752860554636258,217.3891554696982,0.0008461994366928705
ES211,Waste,2025-2030,3.499374526145581e-05,0.00015957222987778347,0.7340900708330088,25.680032655138497,0.0010261498123175135
ES211,Windonshore,2020-2025,8.253067562691285e-08,269.7230000825307,0.1702682454846783,0.0632905802400568,402.3052950404264
ES211,Windonshore,2025-2030,5.640919228816683e-08,215.91141744109626,0.18598411464186307,0.018592471151331495,351.76738180934393
ES212,BioCCS,2020-2025,0.00012293079506273358,0.00012293079506273358,0.8767317644406271,-106.05553687794247,0.0009441294358486886
ES212,BioCCS,2025-2030,5.540594595721407e-07,0.0001234757306140591,0.8713806143008473,-0.8687137039933616,0.0009425265760250321
ES212,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES212,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES212,GasCCGT,2020-2025,1.6768382869377246e-09,44.38900000167684,0.1045528960671802,0.0012897798984780006,40.65514689242398
ES212,GasCCGT,2025-2030,8.962626165006809e-08,37.186666785186375,0.11199150272339713,0.029428675046065996,36.48181448423403
ES212,GasCCS,2020-2025,2.1184776665212363e-06,2.1184776665212363e-06,0.4054106782704612,4.260457202925077,7.523556376922313e-06
ES212,GasCCS,2025-2030,2.4830166221810944e-08,2.124582313728708e-06,0.4030402365517033,0.022521371031375276,7.5011193066973745e-06
ES212,GasOCGT,2020-2025,5.274613082194297e-08,3.620000052746131,5.670736905522596e-05,0.03173346837719339,0.0017982587477860675
ES212,GasOCGT,2025-2030,4.128675391708668e-07,3.098246298220111,0.0015185339952364998,0.10675383798455126,0.04121398080609465
ES212,Lignite,2020-2025,1.289957509420461e-05,1.289957509420461e-05,0.23468396422934637,15.539617200229827,2.651935315904316e-05
ES212,Lignite,2025-2030,4.975333102487227e-06,1.7865784288457725e-05,0.23056311570874666,2.588758306436653,3.6084112197513916e-05
ES212,Solar,2020-2025,0.0,0.0,0,0.0,0.0
ES212,Solar,2025-2030,0.0,0.0,0,0.0,0.0
ES212,Waste,2020-2025,0.00011206184487834552,0.00011206184487834552,0.7697167830491326,195.51901035294372,0.0007556015328226442
ES212,Waste,2025-2030,3.514643463532279e-05,0.00014719003169719918,0.7322141152437218,25.79208319667672,0.0009441056609670969
ES212,Windonshore,2020-2025,5.957630833108851e-09,18.841000005957632,0.19683344081951565,0.00456874864308701,32.48680041056156
ES212,Windonshore,2025-2030,5.105264993116998e-08,15.082091666099696,0.2091876028087495,0.01682695466007266,27.63768262452528
ES213,Bio,2020-2025,7.812408698037101e-08,81.80000007812409,0.11987478198309151,0.10034180922063297,85.8984328580983
