Node	Generator	Period	genInvCap
ES431	GasOCGT	2	1.6875230768971193e-07
ES431	Hydroregulated	1	4.339503334449546e-08
ES431	Hydroregulated	2	6.330423259978852e-08
ES431	Hydrorun-of-the-river	1	0.0
ES431	Hydrorun-of-the-river	2	0.0
ES431	Lignite	1	5.986219353766103e-06
ES431	Lignite	2	2.174842811816197e-06
ES431	Solar	1	3.4915092328446917e-07
ES431	Solar	2	1.920338011294546e-06
ES431	Waste	1	8.154375739663269e-05
ES431	Waste	2	0.00012897630076949215
ES431	Windonshore	1	1.0610058609472617e-08
ES431	Windonshore	2	1.238752703433261e-08
ES432	BioCCS	1	7.306731047933632e-05
ES432	BioCCS	2	5.225992366455684e-05
ES432	CoalCCS	1	0.0
ES432	CoalCCS	2	0.0
ES432	GasCCS	1	1.0283934562578234e-06
ES432	GasCCS	2	4.472168698236864e-09
ES432	GasOCGT	1	3.8536933555655875e-08
ES432	GasOCGT	2	7.82458723817157e-08
ES432	Hydroregulated	1	3.6883193388348445e-08
ES432	Hydroregulated	2	9.99584285356219e-09
ES432	Hydrorun-of-the-river	1	0.0
ES432	Hydrorun-of-the-river	2	0.0
ES432	Lignite	1	5.968902357476592e-06
ES432	Lignite	2	2.194289442422563e-06
ES432	Nuclear	1	4.60055428878046e-08
ES432	Nuclear	2	1.1177134914909087e-07
ES432	Solar	1	3.4535196391516365e-07
ES432	Solar	2	9.80043664611891e-07
ES432	Waste	1	5.954754283160699e-05
ES432	Waste	2	9.112470879910546e-05
ES432	Windonshore	1	2.189270276176103e-07
ES432	Windonshore	2	2.7739293870625474e-08
ES511	BioCCS	1	0.00011931852275174711
ES511	BioCCS	2	139.02389997155248
ES511	CoalCCS	1	0.0
ES511	CoalCCS	2	0.0
ES511	GasCCGT	1	2.7152362715743115e-08
ES511	GasCCGT	2	1.3023613279276638e-07
ES511	GasCCS	1	1.030710980059029e-06
ES511	GasCCS	2	4.5029760320562e-09
ES511	GasOCGT	1	1.0166503896041775e-07
ES511	GasOCGT	2	2.9277396440622633e-07
ES511	Hydrorun-of-the-river	1	2.3569993751764393
ES511	Hydrorun-of-the-river	2	8.224545659400141e-08
ES511	Lignite	1	5.985151530597161e-06
ES511	Lignite	2	2.255854530581651e-06
ES511	Solar	1	2576.1299974592316
ES511	Solar	2	0.5901455791912154
ES511	Waste	1	8.426479464430795e-05
ES511	Waste	2	0.03007573462502952
ES511	Windonshore	1	1.2494816559183164e-06
ES511	Windonshore	2	1.1796805671406726e-08
ES512	BioCCS	1	8.972149504014716e-05
ES512	BioCCS	2	0.00018856397513371218
ES512	CoalCCS	1	0.0
ES512	CoalCCS	2	0.0
ES512	GasCCGT	1	3.255586340200457e-09
ES512	GasCCGT	2	8.984908452903072e-09
ES512	GasCCS	1	1.0299739627896984e-06
ES512	GasCCS	2	4.493965344992841e-09
