Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
14;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;-42.090907466362445;4.309554858417903e9
14;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;-57.989762376911024;4.32008679662503e9
14;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;-45.19781405101145;4.315342493136493e9
14;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;-44.97610505229904;4.316758036677731e9
14;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;-56.64728531957285;4.320817209867983e9
14;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;-41.75902299355861;4.312781261017179e9
14;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;-17.393182431745267;4.2505098969251113e9
14;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;-61.97352695901749;4.321913850258194e9
14;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;-17.3778129066188;4.251466931098441e9
14;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;-43.32521835502932;4.3145084727011e9
14;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;-44.88021934911448;4.317605901384028e9
14;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;-38.49636108541769;4.3081416944435425e9
14;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;-51.93977507047823;4.319509416021722e9
14;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;-17.31042339715017;4.2514960635151525e9
14;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;-45.37235090271483;4.317499621676367e9
14;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;-35.95742256300768;4.302284169140549e9
14;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;-39.921351014774004;4.31135496995633e9
14;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;-42.885154739722694;4.315648827350724e9
14;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;-42.8817082292157;4.315229496072998e9
14;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;-43.863695234334706;4.317115055103881e9
14;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;-47.44836962200951;4.319042932974823e9
14;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;-40.22950597993285;4.311582480291554e9
